Device,Max Clients,Unique Clients,Building
Hamilton P3 552 DH,0,0,Hamilton Library
Hamilton P3 354A DH,0,0,Hamilton Library
Hamilton P2 526,0,0,Hamilton Library
Hamilton P3 150A,2,2,Hamilton Library
Hamilton P3 A153,1,1,Hamilton Library
Hamilton P2 114A/113,0,1,Hamilton Library
Hamilton P3 Bridge,1,3,Hamilton Library
Hamilton P3 A260 Makai,0,0,Hamilton Library
Hamilton P3 456 Mauka,0,0,Hamilton Library
Hamilton P2 008I Hallway,0,0,Hamilton Library
Hamilton P2 401,0,0,Hamilton Library
Hamilton P3 456 Makai,0,0,Hamilton Library
Hamilton P3 454A DH,0,0,Hamilton Library
Hamilton P3 A261 Study Area,0,0,Hamilton Library
Hamilton P3 151E,0,0,Hamilton Library
Hamilton P3 150A Study Area,0,1,Hamilton Library
Hamilton P3 553C,1,4,Hamilton Library
Hamilton P3 356,0,0,Hamilton Library
Hamilton P3 258,0,1,Hamilton Library
Hamilton P2 501,0,0,Hamilton Library
Hamilton P2 120,0,0,Hamilton Library
Hamilton P2 200 Elevator7 Column,0,0,Hamilton Library
Hamilton P2 110A,1,1,Hamilton Library
Hamilton 412 Hallway,0,0,Hamilton Library
Hamilton P1 100 CLIC,1,1,Hamilton Library
Hamilton 4th Fl Asia 39,0,0,Hamilton Library
Hamilton P2 113,0,2,Hamilton Library
Hamilton P2 422/423 Hallway,0,0,Hamilton Library
Hamilton P1 301-Conference Rm,0,0,Hamilton Library
Hamilton P1 101 Ewa,0,2,Hamilton Library
Hamilton P2 014 DH,1,1,Hamilton Library
Hamilton P2 320,0,0,Hamilton Library
Hamilton P2 511,0,0,Hamilton Library
Hamilton P3 BET,0,0,Hamilton Library
Hamilton P1 002-Administration,1,2,Hamilton Library
Hamilton P1 200,0,0,Hamilton Library
Hamilton P3 552 Ewa,0,0,Hamilton Library
Hamilton P2 400,0,0,Hamilton Library
Hamilton P3 156,0,0,Hamilton Library
Hamilton P1 003 Mauka,0,1,Hamilton Library
Hamilton P2 016,0,0,Hamilton Library
Hamilton P1 003F,0,0,Hamilton Library
Hamilton 4th Fl Asia 12,0,0,Hamilton Library
Hamilton P2 306 Ewa,1,1,Hamilton Library
Hamilton P2 006B,0,1,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,2,3,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,0,0,Hamilton Library
Hamilton P1 102,0,0,Hamilton Library
Hamilton 4th Fl Asia 32,0,0,Hamilton Library
Hamilton PI 006C,0,0,Hamilton Library
Hamilton P2 108,0,0,Hamilton Library
Hamilton P2 1stFl Elevator,0,2,Hamilton Library
Hamilton P1 006D Ewa,1,1,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,0,0,Hamilton Library
Hamilton P2 029,0,2,Hamilton Library
Hamilton P1 208,0,0,Hamilton Library
Hamilton P1 006 DH,0,2,Hamilton Library
Hamilton P1 202,0,0,Hamilton Library
Hamilton P1 101 DH,0,1,Hamilton Library
Hamilton P1 100-Study Area,0,0,Hamilton Library
Hamilton 4th Fl Asia 22,1,1,Hamilton Library
Hamilton P2 508,0,0,Hamilton Library
Hamilton P2 014 Ewa,0,1,Hamilton Library
Hamilton 4th Fl Asia 20,0,0,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,0,1,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,0,0,Hamilton Library
Hamilton P2 026,0,1,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,0,1,Hamilton Library
Hamilton 4th Fl Asia 34,0,0,Hamilton Library
Hamilton P1 101 Hallway,0,1,Hamilton Library
Hamilton P2 217 Hallway,0,0,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,1,2,Hamilton Library
Hamilton P1 003 Makai,1,2,Hamilton Library
Hamilton P1 006A GovDocs,1,2,Hamilton Library
Hamilton P2 008 Ewa,0,1,Hamilton Library
Hamilton P2 123,0,1,Hamilton Library
Hamilton P1 006 Ewa,1,2,Hamilton Library
Spalding 258A,0,0,Spalding Hall
Spalding 258,1,3,Spalding Hall
Edmondson 114,1,1,Edmondson Hall
Edmondson 112,1,1,Edmondson Hall
Edmondson 111,0,0,Edmondson Hall
Edmondson 3rd Fl Lanai,0,0,Edmondson Hall
Edmondson 1st Fl Lanai,0,0,Edmondson Hall
Edmondson 2nd Fl Lanai,0,0,Edmondson Hall
Edmondson 104,0,0,Edmondson Hall
Edmondson 101,0,0,Edmondson Hall
Edmondson 110,0,0,Edmondson Hall
Edmondson 103,0,0,Edmondson Hall
Edmondson 408,0,0,Edmondson Hall
Edmondson 212,0,0,Edmondson Hall
Edmondson 301 Mauka,2,2,Edmondson Hall
Edmondson 301 Makai,0,0,Edmondson Hall
Edmondson 401 Center,1,1,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,0,1,Webster Hall
Edmondson 301 Center,0,0,Edmondson Hall
Edmondson 401 Mauka,1,1,Edmondson Hall
Webster 101 Mauka,4,4,Webster Hall
Webster 446 Hallway,3,4,Webster Hall
Webster 114,0,0,Webster Hall
Webster 116,0,0,Webster Hall
Edmondson 411,1,1,Edmondson Hall
Webster 203 Ewa,0,0,Webster Hall
Webster 103 Hallway,0,1,Webster Hall
Edmondson 418,0,0,Edmondson Hall
Edmondson 203,2,2,Edmondson Hall
Webster 102,0,0,Webster Hall
Webster 112,3,4,Webster Hall
Edmondson 313,0,0,Edmondson Hall
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,1,1,Edmondson Hall
Edmondson 201,0,0,Edmondson Hall
Webster 407 Hallway,1,1,Webster Hall
Edmondson 414,0,0,Edmondson Hall
Webster 327 Hallway,0,0,Webster Hall
Spalding 454,1,1,Spalding Hall
Spalding 362,0,0,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,0,0,Paradise Palms
Paradise Palms DH Mauka Dining,0,0,Paradise Palms
Spalding 155 Makai Ewa,0,0,Spalding Hall
Spalding 354,0,1,Spalding Hall
Spalding 155 Makai DH,0,0,Spalding Hall
Spalding 360,0,0,Spalding Hall
Spalding 453A,0,0,Spalding Hall
Spalding 257,0,0,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,0,0,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,0,0,Snyder Hall
Emergency Call Box Snyder,0,0,Snyder Hall
Noelani A 107T,2,2,Noelani
HIG 314A,0,0,HIG
HIG 351 Hallway,0,0,HIG
HIG 312,0,0,HIG
HIG 340,0,0,HIG
HIG 305A,0,0,HIG
HIG 318,2,2,HIG
HIG 131,0,0,HIG
HIG 364 Hallway,1,1,HIG
HIG 353,0,0,HIG
HIG 337,0,0,HIG
HIG 367,0,0,HIG
HIG 316,0,0,HIG
HIG 333,2,2,HIG
HIG 303,0,0,HIG
HIG 109,1,1,HIG
HIG 315,0,0,HIG
HIG 376,0,0,HIG
HIG 151,0,1,HIG
HIG 311,0,0,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,0,2,HIG
HIG 105B,0,0,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,0,1,HIG
HIG 372,0,0,HIG
HIG 117A,0,0,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,3,3,HIG
HIG 131A,0,0,HIG
HIG 362,1,1,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,2,2,Kuykendall
HIG 417 Mauka,0,0,HIG
HIG 440,0,0,HIG
HIG 215C,0,0,HIG
HIG 116,0,0,HIG
HIG 213,0,0,HIG
Kuykendall 101 DH,0,0,Kuykendall
Kuykendall 310 Hallway,0,0,Kuykendall
Kuykendall 307 Hallway,0,0,Kuykendall
HIG 412,0,0,HIG
HIG 410A,0,0,HIG
HIG 135,0,0,HIG
HIG 305,0,0,HIG
HIG 211,0,0,HIG
HIG 413,0,0,HIG
HIG 432,0,0,HIG
HIG 232,0,0,HIG
Kuykendall 210 Hallway,0,0,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,0,0,Kuykendall
HIG 336,0,0,HIG
Kuykendall 412 Hallway,1,1,Kuykendall
HIG 131C,1,1,HIG
HIG 210,0,0,HIG
Kuykendall 213,0,0,Kuykendall
Kuykendall 201A,1,1,Kuykendall
HIG 205,0,0,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,0,0,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,0,HIG
HIG 406,0,0,HIG
Moore 310 Hallway,1,1,Moore Hall
Moore 352 Hallway,0,0,Moore Hall
Moore 393 Hallway,0,0,Moore Hall
Moore 383 Hallway,1,1,Moore Hall
Moore 402 Hallway,0,0,Moore Hall
Moore 257,0,0,Moore Hall
Moore 255 Hallway,0,0,Moore Hall
Moore 457 Hallway,1,1,Moore Hall
Moore 585 Hallway,1,1,Moore Hall
Moore 464 Hallway,0,0,Moore Hall
Moore 432 Hallway,1,1,Moore Hall
Moore 365 Hallway,0,0,Moore Hall
Moore 570 Hallway,0,0,Moore Hall
HIG 238,0,0,HIG
Kuykendall 316 Hallway,0,0,Kuykendall
Kuykendall 409 Hallway,0,0,Kuykendall
HIG 409D,0,0,HIG
HIG 411,2,2,HIG
HIG 107,0,0,HIG
HIG 105,0,0,HIG
HIG 418,0,0,HIG
Kuykendall 323 Hallway,0,0,Kuykendall
HIG 152 Ewa,0,0,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,0,HIG
HIG 206,0,0,HIG
HIG 416B,1,1,HIG
Kuykendall 225 Hallway,0,0,Kuykendall
HIG 409,0,0,HIG
HIG 115,0,1,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,0,0,HIG
Kuykendall 325 Hallway,0,0,Kuykendall
HIG 231,0,0,HIG
HIG 421,0,0,HIG
Kuykendall 207 Hallway,0,0,Kuykendall
HIG 133,0,0,HIG
Kuykendall 309 Hallway,0,0,Kuykendall
Kuykendall 402 Hallway,0,0,Kuykendall
HIG 417 Makai,0,0,HIG
HIG 415A,0,0,HIG
HIG 152 DH,0,0,HIG
HIG 153A,0,0,HIG
HIG 153,1,1,HIG
HIG 407A,0,0,HIG
HIG 437,0,0,HIG
HIG 208,0,0,HIG
HIG 435,0,0,HIG
HIG 217,1,1,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,1,1,Holmes Hall
Kuykendall BET Outdoor,1,7,Kuykendall
Kuykendall 411 Hallway,1,1,Kuykendall
Kuykendall 419 Hallway,0,0,Kuykendall
Holmes 452,1,2,Holmes Hall
Kuykendall 417 Hallway,1,1,Kuykendall
Holmes 448,4,4,Holmes Hall
Holmes 390,3,3,Holmes Hall
Holmes 357,0,0,Holmes Hall
Kuykendall 716 Hallway,0,0,Kuykendall
Holmes 347,1,2,Holmes Hall
Holmes 142 Makai,0,0,Holmes Hall
Holmes 287,0,0,Holmes Hall
Kuykendall 426 Hallway,0,0,Kuykendall
Kuykendall 206 Temp,0,0,Kuykendall
Kuykendall 313,0,1,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,2,2,Holmes Hall
Holmes 310B,3,4,Holmes Hall
Kuykendall 106A,0,0,Kuykendall
Kuykendall 307 DH,0,1,Kuykendall
Holmes 240C,1,2,Holmes Hall
Holmes 447 Hallway,0,0,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,0,1,Holmes Hall
Holmes 385 DH,1,1,Holmes Hall
Kuykendall 107 Hallway,1,1,Kuykendall
Kuykendall 616 Hallway,1,1,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,0,Holmes Hall
Holmes 336 Hallway,1,1,Holmes Hall
Kuykendall 304,0,0,Kuykendall
Holmes 348D,1,2,Holmes Hall
Kuykendall 523 Hallway,0,0,Kuykendall
Holmes 306,0,0,Holmes Hall
Kuykendall 209 DH,0,0,Kuykendall
Holmes 308,0,0,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,0,3,Holmes Hall
Holmes 386,0,0,Holmes Hall
Holmes 140A,1,1,Holmes Hall
Holmes 350A,0,0,Holmes Hall
Kuykendall 408,0,0,Kuykendall
Kuykendall 223 Hallway,1,1,Kuykendall
Kuykendall 310,0,1,Kuykendall
Kuykendall 424 Hallway,0,0,Kuykendall
Holmes 183,0,0,Holmes Hall
Holmes 388,0,0,Holmes Hall
Holmes 286 Hallway,0,0,Holmes Hall
Kuykendall 401A,0,0,Kuykendall
Kuykendall 201 Hallway,0,0,Kuykendall
Kuykendall 305,0,0,Kuykendall
Kuykendall 101 Hallway DH,0,0,Kuykendall
Holmes 458,0,0,Holmes Hall
Holmes 288A,0,0,Holmes Hall
Holmes 457,0,0,Holmes Hall
Holmes 288,0,0,Holmes Hall
Kuykendall 407,0,0,Kuykendall
Kuykendall 101 Hallway Ewa,0,0,Kuykendall
Kuykendall 303,0,0,Kuykendall
Kuykendall 301 Ewa,0,0,Kuykendall
Holmes 300 Hallway,0,0,Holmes Hall
Holmes 382 Hallway,1,1,Holmes Hall
Holmes 341 Hallway,0,0,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,0,0,Kuykendall
Holmes 451,0,2,Holmes Hall
Holmes 304 Hallway,1,1,Holmes Hall
Holmes 182,0,0,Holmes Hall
Kuykendall 306 DH,0,0,Kuykendall
Kuykendall 301 DH,0,0,Kuykendall
Holmes 102MA,1,2,Holmes Hall
Holmes 181,0,0,Holmes Hall
Kuykendall 516 Hallway,0,0,Kuykendall
Holmes 458 Hallway,5,5,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,0,0,Holmes Hall
Kuykendall 216 Hallway,0,0,Kuykendall
Holmes 387,0,0,Holmes Hall
Holmes 385 Hallway,0,0,Holmes Hall
Kuykendall 210,0,1,Kuykendall
Kuykendall 307 Ewa,0,0,Kuykendall
Holmes 286,0,0,Holmes Hall
Holmes 389,0,0,Holmes Hall
Kuykendall 623 Hallway,0,0,Kuykendall
Kuykendall 209 Ewa,0,0,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,0,1,Holmes Hall
Kuykendall 302,0,0,Kuykendall
Holmes 351 Hallway,0,0,Holmes Hall
Kuykendall 713 Hallway,0,0,Kuykendall
Kuykendall 306 Ewa,0,0,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 489 Hallway,0,0,Holmes Hall
Holmes 102 Hallway,0,3,Holmes Hall
Holmes 406 Hallway,0,0,Holmes Hall
Holmes 408A,2,2,Holmes Hall
Holmes 100 Stairs,1,1,Holmes Hall
Holmes 101,1,2,Holmes Hall
Holmes 489,0,0,Holmes Hall
Holmes 486,1,1,Holmes Hall
Holmes 209,2,2,Holmes Hall
Holmes 102MC,0,0,Holmes Hall
Holmes Ewa Makai Stairs,0,2,Holmes Hall
Holmes 492,0,0,Holmes Hall
Holmes 207 Hallway,1,2,Holmes Hall
Holmes 102MD,0,0,Holmes Hall
Holmes 411,0,0,Holmes Hall
Holmes BET,0,0,Holmes Hall
Holmes 101A,0,0,Holmes Hall
Holmes 240 Ewa,0,0,Holmes Hall
Holmes 243,0,0,Holmes Hall
Holmes 248,0,0,Holmes Hall
Holmes 246,0,0,Holmes Hall
Holmes 244A,0,0,Holmes Hall
Holmes 491,0,0,Holmes Hall
Holmes 242 Makai,0,0,Holmes Hall
Holmes 240K Hallway,0,0,Holmes Hall
Holmes 140,0,1,Holmes Hall
Holmes 102B,0,0,Holmes Hall
Holmes 406A,0,1,Holmes Hall
Holmes 487,4,4,Holmes Hall
Holmes 206A,1,1,Holmes Hall
Holmes 411 Hallway,0,1,Holmes Hall
Holmes 141 Hallway,1,3,Holmes Hall
Holmes 102,0,0,Holmes Hall
Holmes 241,0,0,Holmes Hall
Holmes 210,1,2,Holmes Hall
Holmes 211 Mauka,0,1,Holmes Hall
Holmes 144,0,0,Holmes Hall
Holmes 2nd Fl Ewa Commons,1,2,Holmes Hall
Holmes 240 DH,0,0,Holmes Hall
Holmes 244 Makai,0,0,Holmes Hall
Holmes 101 Hallway,0,2,Holmes Hall
Holmes 143C,0,0,Holmes Hall
HIG Makai-DH Exterior,0,2,HIG
Holmes 206 Hallway,4,4,Holmes Hall
Holmes 412,0,0,Holmes Hall
PSB 111,0,0,Physical Science Building
PSB 217 Makai Ewa,0,0,Physical Science Building
Watanabe 213 Hallway,2,2,Watanabe
PSB 402 Hallway,0,0,Physical Science Building
PSB 110,0,1,Physical Science Building
PSB 213,0,0,Physical Science Building
PSB 102 Hallway,0,0,Physical Science Building
PSB 208 DH,0,0,Physical Science Building
PSB Ewa Exterior Makai,0,4,Physical Science Building
Watanabe 209 Hallway,1,1,Watanabe
PSB 202 Hallway,0,0,Physical Science Building
Watanabe 112 DH,1,2,Watanabe
Watanabe 110,0,0,Watanabe
PSB 217 Mauka Ewa,0,0,Physical Science Building
PSB 217 Makai DH,0,0,Physical Science Building
PSB 210A,0,0,Physical Science Building
PSB 214,0,0,Physical Science Building
Watanabe 229 Hallway,0,2,Watanabe
PSB Ewa Exterior Mauka,0,1,Physical Science Building
PSB 112,0,0,Physical Science Building
PSB 211,0,0,Physical Science Building
PSB 407 Hallway,0,0,Physical Science Building
PSB 306 Hallway,2,2,Physical Science Building
PSB 319 Hallway,0,0,Physical Science Building
PSB 311 DH,0,0,Physical Science Building
Watanabe 109,4,5,Watanabe
PSB 310 DH,0,0,Physical Science Building
Watanabe 333 Hallway,0,1,Watanabe
Watanabe 412 Hallway,4,4,Watanabe
Watanabe 330 Hallway,0,0,Watanabe
Watanabe 437 Hallway,0,0,Watanabe
PSB 317,0,0,Physical Science Building
PSB 310 Ewa,0,0,Physical Science Building
Watanabe 217 Hallway,0,1,Watanabe
Watanabe 112 Ewa,0,1,Watanabe
Watanabe 404 Hallway,0,0,Watanabe
Watanabe 432 Hallway,0,0,Watanabe
Webster 303 Hallway,0,0,Webster Hall
Edmondson 215,0,1,Edmondson Hall
Webster 101 Makai,5,5,Webster Hall
Webster 103,0,0,Webster Hall
Webster Hallway 319E,1,1,Webster Hall
Webster 412 Hallway,0,0,Webster Hall
Webster 314 Hallway,0,0,Webster Hall
Webster 205,0,0,Webster Hall
Edmondson 213A,1,1,Edmondson Hall
Webster 214 Hallway,0,0,Webster Hall
Webster 438 Hallway,0,1,Webster Hall
Webster 432 Hallway,0,1,Webster Hall
Webster 218 Hallway,0,0,Webster Hall
Edmondson 309,0,0,Edmondson Hall
Edmondson 205,1,1,Edmondson Hall
Webster 203 Mauka,0,0,Webster Hall
Webster Hallway 317,0,0,Webster Hall
Webster 442 Hallway,0,0,Webster Hall
Webster 337 Hallway,0,0,Webster Hall
Webster 323 Hallway,0,0,Webster Hall
Edmondson 318,1,1,Edmondson Hall
Edmondson 308,0,0,Edmondson Hall
Webster 301,1,2,Webster Hall
Webster 402,2,2,Webster Hall
Webster 104,0,0,Webster Hall
Webster 201A,1,2,Webster Hall
Webster 204AA,1,1,Webster Hall
Edmondson 4th Fl Lanai,0,0,Edmondson Hall
Webster 113,1,2,Webster Hall
Webster 334,3,3,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,0,0,Webster Hall
Webster 200A,0,2,Webster Hall
Snyder 410 Hallway,0,0,Snyder Hall
Webster 332 Hallway,1,1,Webster Hall
Webster 201,0,0,Webster Hall
Webster 222 Hallway,0,0,Webster Hall
Snyder 411 Hallway,0,0,Snyder Hall
Spalding 353B,0,1,Spalding Hall
Spalding 354D,0,0,Spalding Hall
Paradise Palms DH Makai Dining,0,0,Paradise Palms
Paradise Palms Dunkin,0,0,Paradise Palms
Spalding 352,0,0,Spalding Hall
Spalding 255,0,0,Spalding Hall
Paradise Palms Center Dining,0,0,Paradise Palms
PSB 108,0,0,Physical Science Building
PSB 209,1,1,Physical Science Building
Watanabe 420 Ewa,0,0,Watanabe
PSB 313,0,0,Physical Science Building
Watanabe 302 Hallway,0,0,Watanabe
Watanabe 234 Hallway,1,2,Watanabe
Watanabe 310 Hallway,0,1,Watanabe
Watanabe 420 DH,0,0,Watanabe
PSB 217 Mauka DH,1,1,Physical Science Building
Watanabe 202 Hallway,1,1,Watanabe
Watanabe 205 Hallway,0,1,Watanabe
Watanabe 312 Hallway,1,1,Watanabe
PSB 314,0,0,Physical Science Building
Watanabe 306 Hallway,2,3,Watanabe
PSB 309A,0,0,Physical Science Building
Watanabe 113,0,0,Watanabe
PSB 312C,0,0,Physical Science Building
Watanabe 336 Hallway,0,1,Watanabe
PSB 208 Ewa,0,0,Physical Science Building
Watanabe 327 Hallway,0,0,Watanabe
PSB 311 Ewa Makai,0,0,Physical Science Building
Watanabe 416,1,1,Watanabe
Keller 206,0,2,Keller
Watanabe 428 Hallway,1,1,Watanabe
Keller 3rd Fl Lounge,1,1,Keller
Watanabe 114,0,3,Watanabe
Keller 218,0,0,Keller
Keller 103 LAVA,0,0,Keller
Watanabe 415,0,0,Watanabe
Watanabe 225 Hallway,0,2,Watanabe
Keller 219,0,0,Keller
Keller 401A Hallway,1,1,Keller
Keller 301A Hallway,0,0,Keller
Keller 413,2,2,Keller
Keller 402,0,0,Keller
Keller 303 Ewa,0,0,Keller
Keller 214,1,1,Keller
Keller 213,0,0,Keller
Keller 304A Hallway,1,1,Keller
Keller 304 Hallway,1,1,Keller
Keller 313,0,2,Keller
Keller 301,0,0,Keller
Keller 302 DH,0,0,Keller
Keller 302 Ewa,0,0,Keller
Keller 303 DH,0,0,Keller
Keller 403 Hallway,0,1,Keller
Keller 314,0,0,Keller
Keller 414,0,0,Keller
Keller 403,0,0,Keller
