Device,Max Clients,Unique Clients,Building
Moore 393 Hallway,0,1,Moore Hall
Moore 383 Hallway,3,3,Moore Hall
Moore 402 Hallway,2,2,Moore Hall
Moore 257,1,4,Moore Hall
Moore 255 Hallway,4,7,Moore Hall
Moore 457 Hallway,1,5,Moore Hall
Moore 585 Hallway,2,4,Moore Hall
Moore 464 Hallway,0,0,Moore Hall
Moore 432 Hallway,3,3,Moore Hall
Moore 365 Hallway,0,0,Moore Hall
Moore 570 Hallway,1,4,Moore Hall
Moore 428,1,2,Moore Hall
Moore 455 Hallway,0,0,Moore Hall
Moore 416,0,0,Moore Hall
Moore 319,0,0,Moore Hall
Moore 107,0,5,Moore Hall
Moore 560 Hallway,1,2,Moore Hall
Moore 155B,1,4,Moore Hall
Moore 470,3,3,Moore Hall
Moore 325,0,0,Moore Hall
Moore 372 Hallway,1,2,Moore Hall
Moore 225,1,7,Moore Hall
Moore 153B,1,12,Moore Hall
Moore 152,0,5,Moore Hall
Moore 153A,4,16,Moore Hall
Moore 262,0,2,Moore Hall
Moore 103,0,2,Moore Hall
Moore 331 Hallway,0,0,Moore Hall
Moore 553 Hallway,2,3,Moore Hall
Moore 104 Hallway,0,2,Moore Hall
Moore 321 Hallway,0,3,Moore Hall
Moore 109,0,1,Moore Hall
Moore 162,0,3,Moore Hall
Moore 370,0,1,Moore Hall
Moore 575 Hallway,2,4,Moore Hall
Moore 256 DH,3,10,Moore Hall
Moore 156,1,8,Moore Hall
Moore 360 Hallway,4,5,Moore Hall
Moore 302 Hallway,0,1,Moore Hall
Moore 573 Hallway,2,2,Moore Hall
Moore 115,0,0,Moore Hall
Moore 423 Makai,1,4,Moore Hall
Moore 326,0,0,Moore Hall
Moore 423 Mauka,1,2,Moore Hall
Moore 112,3,9,Moore Hall
Moore 256 Ewa,4,16,Moore Hall
Moore 253,2,6,Moore Hall
Moore 2ndFlIDF Makai,0,0,Moore Hall
Moore 572,2,3,Moore Hall
Moore 218 Hallway,0,1,Moore Hall
Moore 161,2,4,Moore Hall
Moore 258,0,2,Moore Hall
Moore 570,7,8,Moore Hall
Moore 481 Hallway,1,2,Moore Hall
Moore 496 Hallway,1,1,Moore Hall
Moore 417,2,4,Moore Hall
Moore 324,0,0,Moore Hall
Moore 493 Hallway,0,3,Moore Hall
Moore 102,0,3,Moore Hall
Moore 151,1,8,Moore Hall
Moore 569,1,1,Moore Hall
Moore 424,3,5,Moore Hall
Moore 117 DH,1,5,Moore Hall
Moore 564 Hallway,4,5,Moore Hall
Moore 119,0,3,Moore Hall
Hamilton P3 A153,1,9,Hamilton Library
Hamilton P2 114A/113,2,19,Hamilton Library
Hamilton P3 Bridge,1,1,Hamilton Library
Hamilton P3 A260 Makai,0,0,Hamilton Library
Hamilton P3 456 Mauka,0,0,Hamilton Library
Hamilton P2 008I Hallway,0,0,Hamilton Library
Hamilton P2 401,1,2,Hamilton Library
Hamilton P3 456 Makai,0,2,Hamilton Library
Hamilton P3 454A DH,1,1,Hamilton Library
Hamilton P3 A261 Study Area,0,0,Hamilton Library
Hamilton P3 151E,1,2,Hamilton Library
Hamilton P3 150A Study Area,1,4,Hamilton Library
Hamilton P3 553C,0,9,Hamilton Library
Hamilton P3 356,1,1,Hamilton Library
Hamilton P3 258,0,2,Hamilton Library
Hamilton P2 501,1,3,Hamilton Library
Hamilton P2 120,0,3,Hamilton Library
Hamilton P2 200 Elevator7 Column,0,4,Hamilton Library
Hamilton P2 110A,3,13,Hamilton Library
Hamilton 412 Hallway,1,2,Hamilton Library
Hamilton P1 100 CLIC,6,15,Hamilton Library
Hamilton 4th Fl Asia 39,0,0,Hamilton Library
Hamilton P2 113,1,9,Hamilton Library
Hamilton P2 422/423 Hallway,1,1,Hamilton Library
Hamilton P1 301-Conference Rm,0,0,Hamilton Library
Hamilton P1 101 Ewa,1,7,Hamilton Library
Hamilton P2 014 DH,2,2,Hamilton Library
Hamilton P2 320,0,0,Hamilton Library
Hamilton P2 511,1,1,Hamilton Library
Hamilton P3 BET,0,1,Hamilton Library
Hamilton P1 002-Administration,0,2,Hamilton Library
Hamilton P1 200,0,1,Hamilton Library
Hamilton P3 552 Ewa,2,2,Hamilton Library
Hamilton P2 400,0,0,Hamilton Library
Hamilton P3 156,1,1,Hamilton Library
Hamilton P1 003 Mauka,0,1,Hamilton Library
Hamilton P2 016,3,7,Hamilton Library
Hamilton P1 003F,1,1,Hamilton Library
Hamilton 4th Fl Asia 12,0,0,Hamilton Library
Hamilton P2 306 Ewa,1,1,Hamilton Library
Hamilton P2 006B,2,5,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,1,1,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,0,0,Hamilton Library
Hamilton P1 102,1,2,Hamilton Library
Hamilton 4th Fl Asia 32,0,1,Hamilton Library
Hamilton PI 006C,1,1,Hamilton Library
Hamilton P2 108,5,14,Hamilton Library
Hamilton P2 1stFl Elevator,9,40,Hamilton Library
Hamilton P1 006D Ewa,1,2,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,1,4,Hamilton Library
Hamilton P2 029,1,4,Hamilton Library
Hamilton P1 208,1,1,Hamilton Library
Hamilton P1 006 DH,0,1,Hamilton Library
Hamilton P1 202,1,2,Hamilton Library
Hamilton P1 101 DH,1,18,Hamilton Library
Hamilton P1 100-Study Area,10,43,Hamilton Library
Hamilton 4th Fl Asia 22,0,1,Hamilton Library
Hamilton P2 508,0,1,Hamilton Library
Hamilton P2 014 Ewa,2,2,Hamilton Library
Hamilton 4th Fl Asia 20,0,1,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,1,4,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,0,0,Hamilton Library
Hamilton P2 026,1,4,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,14,26,Hamilton Library
Hamilton 4th Fl Asia 34,0,0,Hamilton Library
Hamilton P1 101 Hallway,3,39,Hamilton Library
Hamilton P2 217 Hallway,1,2,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,14,31,Hamilton Library
Hamilton P1 003 Makai,1,2,Hamilton Library
Hamilton P1 006A GovDocs,2,2,Hamilton Library
Hamilton P2 008 Ewa,1,3,Hamilton Library
Hamilton P2 123,1,4,Hamilton Library
Hamilton P1 006 Ewa,1,4,Hamilton Library
Spalding 258A,1,2,Spalding Hall
Spalding 258,2,7,Spalding Hall
Edmondson 114,20,31,Edmondson Hall
Edmondson 112,4,5,Edmondson Hall
Edmondson 111,0,0,Edmondson Hall
Edmondson 3rd Fl Lanai,3,22,Edmondson Hall
Edmondson 1st Fl Lanai,8,74,Edmondson Hall
Edmondson 2nd Fl Lanai,7,27,Edmondson Hall
Edmondson 104,1,1,Edmondson Hall
Edmondson 101,2,7,Edmondson Hall
Edmondson 110,0,1,Edmondson Hall
Edmondson 103,12,14,Edmondson Hall
Edmondson 408,0,1,Edmondson Hall
Edmondson 212,1,4,Edmondson Hall
Edmondson 301 Mauka,3,3,Edmondson Hall
Edmondson 301 Makai,0,2,Edmondson Hall
Edmondson 401 Center,2,3,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,2,6,Webster Hall
Edmondson 301 Center,0,1,Edmondson Hall
Edmondson 401 Mauka,2,3,Edmondson Hall
Webster 101 Mauka,7,10,Webster Hall
Webster 446 Hallway,3,3,Webster Hall
Webster 114,0,1,Webster Hall
Webster 116,0,6,Webster Hall
Edmondson 411,2,4,Edmondson Hall
Webster 203 Ewa,0,0,Webster Hall
Webster 103 Hallway,1,3,Webster Hall
Edmondson 418,0,0,Edmondson Hall
Edmondson 203,6,11,Edmondson Hall
Webster 102,1,1,Webster Hall
Webster 112,3,8,Webster Hall
Edmondson 313,1,7,Edmondson Hall
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,2,11,Edmondson Hall
Edmondson 201,2,6,Edmondson Hall
Webster 407 Hallway,2,3,Webster Hall
Edmondson 414,1,2,Edmondson Hall
Webster 327 Hallway,9,12,Webster Hall
Webster 303 Hallway,2,6,Webster Hall
Edmondson 215,2,13,Edmondson Hall
Webster 101 Makai,3,4,Webster Hall
Webster 103,0,0,Webster Hall
Webster Hallway 319E,0,3,Webster Hall
Webster 412 Hallway,3,6,Webster Hall
Webster 314 Hallway,2,3,Webster Hall
Webster 205,0,1,Webster Hall
Edmondson 213A,1,1,Edmondson Hall
Webster 214 Hallway,1,2,Webster Hall
Webster 438 Hallway,1,3,Webster Hall
Webster 432 Hallway,2,8,Webster Hall
Webster 218 Hallway,0,1,Webster Hall
Edmondson 309,3,3,Edmondson Hall
Edmondson 205,3,7,Edmondson Hall
Webster 203 Mauka,0,0,Webster Hall
Webster Hallway 317,5,9,Webster Hall
Webster 442 Hallway,0,1,Webster Hall
Webster 337 Hallway,1,9,Webster Hall
Webster 323 Hallway,1,4,Webster Hall
Edmondson 318,6,8,Edmondson Hall
Edmondson 308,2,4,Edmondson Hall
Webster 301,2,14,Webster Hall
Webster 402,3,5,Webster Hall
Webster 104,0,0,Webster Hall
Webster 201A,1,3,Webster Hall
Webster 204AA,1,2,Webster Hall
Edmondson 4th Fl Lanai,2,6,Edmondson Hall
Webster 113,1,4,Webster Hall
Webster 334,5,7,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,1,1,Webster Hall
Webster 200A,0,14,Webster Hall
Snyder 410 Hallway,3,4,Snyder Hall
Webster 332 Hallway,1,6,Webster Hall
Webster 201,0,0,Webster Hall
Webster 222 Hallway,0,2,Webster Hall
Snyder 411 Hallway,1,1,Snyder Hall
Spalding 353B,0,1,Spalding Hall
Spalding 354D,1,4,Spalding Hall
Paradise Palms DH Makai Dining,1,1,Paradise Palms
Paradise Palms Dunkin,0,2,Paradise Palms
Spalding 352,1,2,Spalding Hall
Spalding 255,5,18,Spalding Hall
Paradise Palms Center Dining,1,2,Paradise Palms
Spalding 454,1,5,Spalding Hall
Spalding 362,0,2,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,0,3,Paradise Palms
Paradise Palms DH Mauka Dining,0,2,Paradise Palms
Spalding 155 Makai Ewa,1,3,Spalding Hall
Spalding 354,1,8,Spalding Hall
Spalding 155 Makai DH,0,2,Spalding Hall
Spalding 360,0,0,Spalding Hall
Spalding 453A,1,5,Spalding Hall
Spalding 257,1,1,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,1,5,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,1,2,Snyder Hall
Emergency Call Box Snyder,0,3,Snyder Hall
Noelani A 107T,5,10,Noelani
HIG 314A,1,2,HIG
HIG 351 Hallway,1,3,HIG
HIG 312,0,1,HIG
HIG 340,0,1,HIG
HIG 305A,1,3,HIG
HIG 318,5,28,HIG
HIG 131,1,8,HIG
HIG 364 Hallway,1,4,HIG
HIG 353,1,3,HIG
HIG 337,1,2,HIG
HIG 367,0,1,HIG
HIG 316,0,2,HIG
HIG 333,1,4,HIG
HIG 303,1,3,HIG
HIG 109,3,14,HIG
HIG 315,1,1,HIG
HIG 376,0,0,HIG
HIG 151,1,15,HIG
HIG 311,0,4,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,1,9,HIG
HIG 105B,1,3,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,1,6,HIG
HIG 372,1,2,HIG
HIG 117A,1,12,HIG
HIG 309,0,1,HIG
HIG 310,1,1,HIG
HIG 321,3,12,HIG
HIG 131A,3,14,HIG
HIG 362,3,4,HIG
Kuykendall 210 Hallway,2,3,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,0,0,Kuykendall
HIG 336,1,3,HIG
Kuykendall 412 Hallway,1,1,Kuykendall
HIG 131C,3,9,HIG
HIG 210,0,4,HIG
Kuykendall 213,1,5,Kuykendall
Kuykendall 201A,2,2,Kuykendall
HIG 205,0,1,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,2,2,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,3,HIG
HIG 406,1,4,HIG
HIG 238,0,3,HIG
Kuykendall 316 Hallway,0,0,Kuykendall
Kuykendall 409 Hallway,1,4,Kuykendall
HIG 409D,2,2,HIG
HIG 411,5,5,HIG
HIG 107,1,6,HIG
HIG 105,0,2,HIG
HIG 418,1,3,HIG
Kuykendall 323 Hallway,1,1,Kuykendall
HIG 152 Ewa,1,2,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,0,HIG
HIG 206,1,5,HIG
HIG 416B,1,2,HIG
Kuykendall 225 Hallway,0,1,Kuykendall
HIG 409,0,0,HIG
HIG 115,1,10,HIG
HIG P5,1,2,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,1,5,HIG
Kuykendall 325 Hallway,0,0,Kuykendall
HIG 231,0,1,HIG
HIG 421,1,6,HIG
Kuykendall 207 Hallway,0,11,Kuykendall
HIG 133,1,19,HIG
Kuykendall 309 Hallway,0,0,Kuykendall
Kuykendall 402 Hallway,2,4,Kuykendall
HIG 417 Makai,1,1,HIG
HIG 415A,1,1,HIG
HIG 152 DH,0,0,HIG
HIG 153A,0,3,HIG
HIG 153,1,2,HIG
HIG 407A,0,2,HIG
HIG 437,1,5,HIG
HIG 208,0,1,HIG
HIG 435,3,6,HIG
HIG 217,1,5,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,0,1,Holmes Hall
Kuykendall BET Outdoor,9,67,Kuykendall
Kuykendall 411 Hallway,1,1,Kuykendall
Kuykendall 419 Hallway,0,1,Kuykendall
Holmes 452,3,4,Holmes Hall
Kuykendall 417 Hallway,2,3,Kuykendall
Holmes 448,6,7,Holmes Hall
Holmes 390,3,3,Holmes Hall
Holmes 357,0,1,Holmes Hall
Kuykendall 716 Hallway,0,0,Kuykendall
Holmes 347,2,4,Holmes Hall
Holmes 142 Makai,0,1,Holmes Hall
Holmes 287,0,1,Holmes Hall
Kuykendall 426 Hallway,2,3,Kuykendall
Kuykendall 206 Temp,7,26,Kuykendall
Kuykendall 313,0,12,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,5,6,Holmes Hall
Holmes 310B,2,2,Holmes Hall
Kuykendall 106A,4,17,Kuykendall
Kuykendall 307 DH,0,10,Kuykendall
Holmes 240C,5,10,Holmes Hall
Holmes 447 Hallway,0,1,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,1,2,Holmes Hall
Holmes 385 DH,2,11,Holmes Hall
Kuykendall 107 Hallway,6,7,Kuykendall
Kuykendall 616 Hallway,0,0,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,2,Holmes Hall
Holmes 336 Hallway,2,5,Holmes Hall
Kuykendall 304,0,0,Kuykendall
Holmes 348D,1,2,Holmes Hall
Kuykendall 523 Hallway,0,1,Kuykendall
Holmes 306,0,2,Holmes Hall
Kuykendall 209 DH,0,16,Kuykendall
Holmes 308,0,2,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,3,55,Holmes Hall
Holmes 386,0,0,Holmes Hall
Holmes 140A,1,4,Holmes Hall
Holmes 350A,0,0,Holmes Hall
Kuykendall 408,0,2,Kuykendall
Kuykendall 223 Hallway,2,2,Kuykendall
Kuykendall 310,0,9,Kuykendall
Kuykendall 424 Hallway,0,0,Kuykendall
Holmes 183,1,2,Holmes Hall
Holmes 388,0,0,Holmes Hall
Holmes 286 Hallway,1,1,Holmes Hall
Kuykendall 401A,2,3,Kuykendall
Kuykendall 201 Hallway,1,3,Kuykendall
Kuykendall 305,0,2,Kuykendall
Kuykendall 101 Hallway DH,2,5,Kuykendall
Holmes 458,1,1,Holmes Hall
Holmes 288A,4,4,Holmes Hall
Holmes 457,0,1,Holmes Hall
Holmes 288,1,1,Holmes Hall
Kuykendall 407,0,2,Kuykendall
Kuykendall 101 Hallway Ewa,0,0,Kuykendall
Kuykendall 303,0,2,Kuykendall
Kuykendall 301 Ewa,0,0,Kuykendall
Moore 216,3,4,Moore Hall
Moore 264,1,4,Moore Hall
Moore 204,0,0,Moore Hall
Moore 228 Makai,0,4,Moore Hall
Moore 111,0,2,Moore Hall
Moore 117 Ewa,0,2,Moore Hall
Moore 202,0,1,Moore Hall
Moore 155A,2,11,Moore Hall
Moore 227,1,7,Moore Hall
Moore 423 Hallway,2,3,Moore Hall
Moore 259,3,5,Moore Hall
Moore 211 Hallway,0,0,Moore Hall
Moore 120,1,4,Moore Hall
Moore 203,0,0,Moore Hall
Moore 105,0,1,Moore Hall
Moore 224,0,1,Moore Hall
Moore 421 Hallway,0,3,Moore Hall
Moore 414 Hallway,1,1,Moore Hall
Moore 226,0,4,Moore Hall
Moore 207,1,4,Moore Hall
Moore 208A Hallway,1,5,Moore Hall
Moore 254,0,3,Moore Hall
Moore 394,4,5,Moore Hall
Moore 206,0,1,Moore Hall
Moore 228 Mauka,2,11,Moore Hall
Hamilton P3 456,0,0,Hamilton Library
Hamilton P1 003 - INS Commons Area,1,1,Hamilton Library
Hamilton P3 356 Makai,2,7,Hamilton Library
Hamilton P3 550,2,2,Hamilton Library
Hamilton P2 235 Hallway,0,0,Hamilton Library
Hamilton P2 112B,2,20,Hamilton Library
Hamilton P2 109A,3,16,Hamilton Library
Hamilton P3 A260 Mauka,0,0,Hamilton Library
Hamilton P2 504,0,2,Hamilton Library
Hamilton P3 553,1,1,Hamilton Library
Hamilton P3 356 Mauka,0,0,Hamilton Library
Hamilton P3 552 DH,1,2,Hamilton Library
Hamilton P3 354A DH,1,1,Hamilton Library
Hamilton P2 526,1,2,Hamilton Library
Hamilton P3 150A,1,2,Hamilton Library
Holmes 300 Hallway,0,1,Holmes Hall
Holmes 382 Hallway,1,1,Holmes Hall
Holmes 341 Hallway,3,4,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,1,6,Kuykendall
Holmes 451,0,1,Holmes Hall
Holmes 304 Hallway,2,4,Holmes Hall
Holmes 182,1,1,Holmes Hall
Kuykendall 306 DH,0,5,Kuykendall
Kuykendall 301 DH,3,9,Kuykendall
Holmes 102MA,1,3,Holmes Hall
Holmes 181,1,1,Holmes Hall
Kuykendall 516 Hallway,0,3,Kuykendall
Holmes 458 Hallway,6,6,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,1,1,Holmes Hall
Kuykendall 216 Hallway,1,3,Kuykendall
Holmes 387,0,0,Holmes Hall
Holmes 385 Hallway,1,7,Holmes Hall
Kuykendall 210,2,15,Kuykendall
Kuykendall 307 Ewa,0,2,Kuykendall
Holmes 286,0,2,Holmes Hall
Holmes 389,0,0,Holmes Hall
Kuykendall 623 Hallway,0,0,Kuykendall
Kuykendall 209 Ewa,0,0,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,2,23,Holmes Hall
Kuykendall 302,0,4,Kuykendall
Holmes 351 Hallway,1,4,Holmes Hall
Kuykendall 713 Hallway,0,0,Kuykendall
Kuykendall 306 Ewa,2,14,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 142A,0,4,Holmes Hall
Holmes 345 Hallway,1,2,Holmes Hall
Kuykendall 218 Hallway,1,4,Kuykendall
Holmes 449 Hallway,0,0,Holmes Hall
Holmes 309,0,0,Holmes Hall
Holmes 180 Makai,0,3,Holmes Hall
Holmes 101 Civil Engineering,1,4,Holmes Hall
Kuykendall 406,1,3,Kuykendall
Kuykendall Annex Rm 7,3,21,Kuykendall
Holmes 288A Hallway,1,7,Holmes Hall
Holmes 2nd Fl DH Commons,2,19,Holmes Hall
Holmes 247 Mauka,0,0,Holmes Hall
Holmes 307,4,4,Holmes Hall
Holmes 408,2,2,Holmes Hall
Holmes 485 Hallway,0,0,Holmes Hall
Holmes 482 Hallway,0,0,Holmes Hall
Holmes 489 Hallway,0,4,Holmes Hall
Holmes 102 Hallway,2,69,Holmes Hall
Holmes 406 Hallway,1,1,Holmes Hall
Holmes 408A,1,1,Holmes Hall
Holmes 100 Stairs,0,4,Holmes Hall
Holmes 101,2,5,Holmes Hall
Holmes 489,0,0,Holmes Hall
Holmes 486,1,1,Holmes Hall
Holmes 209,3,3,Holmes Hall
Holmes 102MC,4,4,Holmes Hall
Holmes Ewa Makai Stairs,1,35,Holmes Hall
Holmes 492,0,0,Holmes Hall
Holmes 207 Hallway,3,5,Holmes Hall
Holmes 102MD,0,1,Holmes Hall
Holmes 411,0,0,Holmes Hall
Holmes BET,0,0,Holmes Hall
Holmes 101A,1,2,Holmes Hall
Holmes 240 Ewa,1,3,Holmes Hall
Holmes 243,0,1,Holmes Hall
Holmes 248,0,1,Holmes Hall
Holmes 246,0,1,Holmes Hall
Holmes 244A,0,0,Holmes Hall
Holmes 491,0,1,Holmes Hall
Holmes 242 Makai,0,3,Holmes Hall
Holmes 240K Hallway,2,6,Holmes Hall
Holmes 140,2,4,Holmes Hall
Holmes 102B,0,0,Holmes Hall
Holmes 406A,0,0,Holmes Hall
Holmes 487,3,4,Holmes Hall
Holmes 206A,3,3,Holmes Hall
Holmes 411 Hallway,0,4,Holmes Hall
Holmes 141 Hallway,4,38,Holmes Hall
Holmes 102,0,1,Holmes Hall
Holmes 241,0,1,Holmes Hall
Holmes 210,1,1,Holmes Hall
Holmes 211 Mauka,0,2,Holmes Hall
Holmes 144,1,5,Holmes Hall
Holmes 2nd Fl Ewa Commons,3,17,Holmes Hall
Holmes 240 DH,1,3,Holmes Hall
Holmes 244 Makai,1,2,Holmes Hall
Holmes 101 Hallway,1,32,Holmes Hall
Holmes 143C,0,3,Holmes Hall
HIG Makai-DH Exterior,2,34,HIG
Holmes 206 Hallway,8,12,Holmes Hall
Holmes 412,0,0,Holmes Hall
PSB 111,0,0,Physical Science Building
PSB 217 Makai Ewa,1,1,Physical Science Building
Watanabe 213 Hallway,5,7,Watanabe
PSB 402 Hallway,1,2,Physical Science Building
PSB 110,0,1,Physical Science Building
PSB 213,2,2,Physical Science Building
PSB 202 Hallway,0,0,Physical Science Building
Watanabe 112 DH,1,4,Watanabe
Watanabe 110,1,2,Watanabe
PSB 217 Mauka Ewa,0,2,Physical Science Building
PSB 217 Makai DH,0,0,Physical Science Building
PSB 210A,0,1,Physical Science Building
PSB 214,0,1,Physical Science Building
Watanabe 229 Hallway,2,15,Watanabe
PSB Ewa Exterior Mauka,1,26,Physical Science Building
PSB 112,0,0,Physical Science Building
PSB 211,0,1,Physical Science Building
PSB 407 Hallway,0,2,Physical Science Building
PSB 306 Hallway,2,2,Physical Science Building
PSB 319 Hallway,4,4,Physical Science Building
PSB 311 DH,0,0,Physical Science Building
Watanabe 109,2,10,Watanabe
PSB 310 DH,0,0,Physical Science Building
Watanabe 333 Hallway,1,1,Watanabe
Watanabe 412 Hallway,2,3,Watanabe
Watanabe 330 Hallway,0,1,Watanabe
Watanabe 437 Hallway,0,0,Watanabe
PSB 317,0,0,Physical Science Building
PSB 310 Ewa,0,0,Physical Science Building
Watanabe 217 Hallway,1,2,Watanabe
Watanabe 112 Ewa,0,3,Watanabe
Watanabe 404 Hallway,3,5,Watanabe
Watanabe 432 Hallway,3,4,Watanabe
PSB 108,0,1,Physical Science Building
PSB 209,2,2,Physical Science Building
Watanabe 420 Ewa,0,0,Watanabe
PSB 313,0,0,Physical Science Building
Watanabe 302 Hallway,6,7,Watanabe
Watanabe 234 Hallway,0,3,Watanabe
Watanabe 310 Hallway,1,3,Watanabe
Watanabe 420 DH,0,0,Watanabe
PSB 217 Mauka DH,0,1,Physical Science Building
Watanabe 202 Hallway,1,2,Watanabe
Watanabe 205 Hallway,1,6,Watanabe
Watanabe 312 Hallway,2,3,Watanabe
PSB 314,0,0,Physical Science Building
Watanabe 306 Hallway,2,7,Watanabe
PSB 309A,0,0,Physical Science Building
Watanabe 113,0,4,Watanabe
PSB 312C,1,1,Physical Science Building
Watanabe 336 Hallway,2,3,Watanabe
PSB 208 Ewa,0,0,Physical Science Building
Watanabe 327 Hallway,3,4,Watanabe
PSB 311 Ewa Makai,0,0,Physical Science Building
Watanabe 416,1,3,Watanabe
Keller 206,1,3,Keller
Watanabe 428 Hallway,2,2,Watanabe
Keller 3rd Fl Lounge,2,30,Keller
Watanabe 114,1,5,Watanabe
Keller 218,0,5,Keller
Keller 103 LAVA,1,4,Keller
Watanabe 415,0,0,Watanabe
Watanabe 225 Hallway,3,6,Watanabe
Keller 219,3,23,Keller
Keller 401A Hallway,2,2,Keller
Keller 301A Hallway,0,3,Keller
Keller 413,0,0,Keller
Keller 402,0,0,Keller
Keller 303 Ewa,0,7,Keller
Keller 214,4,8,Keller
Keller 213,0,2,Keller
Keller 304A Hallway,0,1,Keller
Keller 304 Hallway,2,2,Keller
