Device,Max Clients,Unique Clients,Building
Kuykendall 310 Hallway,2,3,Kuykendall
Kuykendall 307 Hallway,1,1,Kuykendall
HIG 412,3,6,HIG
HIG 410A,1,2,HIG
HIG 135,1,3,HIG
HIG 305,1,2,HIG
HIG 211,0,0,HIG
HIG 413,1,2,HIG
HIG 432,3,4,HIG
HIG 232,1,4,HIG
Kuykendall 210 Hallway,3,4,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,1,4,Kuykendall
HIG 336,2,3,HIG
Kuykendall 412 Hallway,0,0,Kuykendall
HIG 131C,2,4,HIG
HIG 210,0,1,HIG
Kuykendall 213,1,5,Kuykendall
Kuykendall 201A,4,5,Kuykendall
HIG 205,0,0,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,0,0,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,1,HIG
HIG 406,1,2,HIG
HIG 238,0,1,HIG
Kuykendall 316 Hallway,1,2,Kuykendall
Kuykendall 409 Hallway,1,3,Kuykendall
HIG 409D,2,4,HIG
HIG 411,5,5,HIG
HIG 107,2,6,HIG
HIG 105,1,3,HIG
HIG 418,0,1,HIG
Kuykendall 323 Hallway,2,2,Kuykendall
HIG 152 Ewa,1,1,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,1,HIG
HIG 206,0,1,HIG
HIG 416B,2,5,HIG
Kuykendall 225 Hallway,0,0,Kuykendall
HIG 409,1,2,HIG
HIG 115,1,6,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,1,Kuykendall
HIG 404,1,3,HIG
Kuykendall 325 Hallway,0,0,Kuykendall
HIG 231,0,0,HIG
HIG 421,1,2,HIG
Kuykendall 207 Hallway,2,7,Kuykendall
HIG 133,2,9,HIG
Kuykendall 309 Hallway,0,1,Kuykendall
Kuykendall 402 Hallway,2,4,Kuykendall
HIG 417 Makai,0,0,HIG
HIG 415A,0,0,HIG
HIG 152 DH,1,1,HIG
HIG 153A,2,3,HIG
HIG 153,2,3,HIG
HIG 407A,0,1,HIG
HIG 437,1,2,HIG
HIG 208,0,0,HIG
HIG 435,1,1,HIG
HIG 217,1,3,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,1,1,Holmes Hall
Kuykendall BET Outdoor,3,29,Kuykendall
Kuykendall 411 Hallway,2,3,Kuykendall
Kuykendall 419 Hallway,0,0,Kuykendall
Holmes 452,3,3,Holmes Hall
Kuykendall 417 Hallway,2,4,Kuykendall
Holmes 448,6,6,Holmes Hall
Holmes 390,2,3,Holmes Hall
Holmes 357,0,0,Holmes Hall
Kuykendall 716 Hallway,0,1,Kuykendall
Holmes 347,2,4,Holmes Hall
Holmes 142 Makai,0,0,Holmes Hall
Holmes 287,0,0,Holmes Hall
Kuykendall 426 Hallway,2,2,Kuykendall
Kuykendall 206 Temp,4,16,Kuykendall
Kuykendall 313,2,19,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,5,7,Holmes Hall
Holmes 310B,2,2,Holmes Hall
Kuykendall 106A,1,8,Kuykendall
Kuykendall 307 DH,1,10,Kuykendall
Holmes 240C,4,6,Holmes Hall
Holmes 447 Hallway,2,3,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,2,3,Holmes Hall
Holmes 385 DH,3,8,Holmes Hall
Kuykendall 107 Hallway,6,9,Kuykendall
Kuykendall 616 Hallway,0,0,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,0,Holmes Hall
Holmes 336 Hallway,3,5,Holmes Hall
Kuykendall 304,2,2,Kuykendall
Holmes 348D,2,3,Holmes Hall
Kuykendall 523 Hallway,1,1,Kuykendall
Holmes 306,1,2,Holmes Hall
Kuykendall 209 DH,1,5,Kuykendall
Holmes 308,0,0,Holmes Hall
Kuykendall 621 Hallway,1,1,Kuykendall
Holmes 181 Hallway,3,31,Holmes Hall
Holmes 386,1,2,Holmes Hall
Holmes 140A,2,3,Holmes Hall
Holmes 350A,1,1,Holmes Hall
Kuykendall 408,0,3,Kuykendall
Kuykendall 223 Hallway,2,2,Kuykendall
Kuykendall 310,2,10,Kuykendall
Kuykendall 424 Hallway,1,1,Kuykendall
Holmes 183,0,0,Holmes Hall
Holmes 388,0,0,Holmes Hall
Holmes 286 Hallway,1,1,Holmes Hall
Kuykendall 401A,1,2,Kuykendall
Kuykendall 201 Hallway,1,4,Kuykendall
Kuykendall 305,0,1,Kuykendall
Kuykendall 101 Hallway DH,2,4,Kuykendall
Holmes 458,1,2,Holmes Hall
Holmes 288A,4,5,Holmes Hall
Holmes 457,1,1,Holmes Hall
Holmes 288,1,1,Holmes Hall
Kuykendall 407,1,3,Kuykendall
Kuykendall 101 Hallway Ewa,0,0,Kuykendall
Kuykendall 303,1,1,Kuykendall
Kuykendall 301 Ewa,1,1,Kuykendall
Holmes 300 Hallway,2,3,Holmes Hall
Holmes 382 Hallway,3,5,Holmes Hall
Holmes 341 Hallway,2,4,Holmes Hall
Holmes 407,3,3,Holmes Hall
Kuykendall 309,1,1,Kuykendall
Holmes 451,1,1,Holmes Hall
Holmes 304 Hallway,2,3,Holmes Hall
Holmes 182,0,0,Holmes Hall
Kuykendall 306 DH,0,0,Kuykendall
Kuykendall 301 DH,1,5,Kuykendall
Holmes 102MA,2,3,Holmes Hall
Holmes 181,1,1,Holmes Hall
Kuykendall 516 Hallway,0,0,Kuykendall
PSB 407 Hallway,1,1,Physical Science Building
PSB 306 Hallway,1,4,Physical Science Building
PSB 319 Hallway,8,9,Physical Science Building
PSB 311 DH,0,0,Physical Science Building
Watanabe 109,3,8,Watanabe
PSB 310 DH,1,1,Physical Science Building
Watanabe 333 Hallway,2,3,Watanabe
Watanabe 412 Hallway,2,2,Watanabe
Watanabe 330 Hallway,0,1,Watanabe
Watanabe 437 Hallway,0,0,Watanabe
PSB 317,1,1,Physical Science Building
PSB 310 Ewa,0,0,Physical Science Building
Watanabe 217 Hallway,3,4,Watanabe
Watanabe 112 Ewa,1,3,Watanabe
Watanabe 404 Hallway,2,2,Watanabe
Watanabe 432 Hallway,4,7,Watanabe
PSB 108,1,5,Physical Science Building
PSB 209,1,1,Physical Science Building
Watanabe 420 Ewa,0,0,Watanabe
PSB 313,0,1,Physical Science Building
Watanabe 302 Hallway,3,4,Watanabe
Watanabe 234 Hallway,1,3,Watanabe
Watanabe 310 Hallway,1,2,Watanabe
Watanabe 420 DH,0,0,Watanabe
PSB 217 Mauka DH,0,0,Physical Science Building
Watanabe 202 Hallway,2,3,Watanabe
Watanabe 205 Hallway,1,3,Watanabe
Watanabe 312 Hallway,2,2,Watanabe
PSB 314,0,0,Physical Science Building
Watanabe 306 Hallway,6,10,Watanabe
PSB 309A,0,1,Physical Science Building
Watanabe 113,0,0,Watanabe
PSB 312C,1,2,Physical Science Building
Watanabe 336 Hallway,1,1,Watanabe
PSB 208 Ewa,0,0,Physical Science Building
Watanabe 327 Hallway,0,0,Watanabe
PSB 311 Ewa Makai,0,1,Physical Science Building
Watanabe 416,1,3,Watanabe
Keller 206,0,4,Keller
Watanabe 428 Hallway,4,7,Watanabe
Keller 3rd Fl Lounge,3,21,Keller
Watanabe 114,2,7,Watanabe
Keller 218,1,6,Keller
Keller 103 LAVA,1,1,Keller
Watanabe 415,4,5,Watanabe
Watanabe 225 Hallway,1,2,Watanabe
Keller 219,2,7,Keller
Keller 401A Hallway,2,2,Keller
Keller 301A Hallway,2,3,Keller
Keller 413,1,3,Keller
Keller 402,1,1,Keller
Keller 303 Ewa,1,3,Keller
Keller 214,3,10,Keller
Keller 213,2,4,Keller
Keller 304A Hallway,1,3,Keller
Keller 304 Hallway,1,1,Keller
Keller 313,2,9,Keller
Keller 301,3,8,Keller
Keller 302 DH,2,5,Keller
Keller 302 Ewa,1,5,Keller
Keller 303 DH,1,6,Keller
Keller 403 Hallway,2,4,Keller
Keller 314,2,5,Keller
Keller 414,1,1,Keller
Keller 403,1,1,Keller
Keller 401,0,5,Keller
Bilger Hall 319 Makai,1,1,Bilger Hall
Bilger Hall 309,3,7,Bilger Hall
Keller 102 Makai Ewa,0,0,Keller
Keller 102 Makai DH,1,1,Keller
Keller 102 Mauka,1,2,Keller
Keller 201,3,4,Keller
Keller 404,0,4,Keller
Bilger Hall 335 Mauka DH,0,1,Bilger Hall
Bilger Hall 201,2,9,Bilger Hall
Keller 406,1,1,Keller
Bilger Hall 212,4,7,Bilger Hall
Bilger Hall 337,0,0,Bilger Hall
Keller 209,3,6,Keller
Bilger Hall 314,6,15,Bilger Hall
Bilger Hall 239 Hallway,4,4,Bilger Hall
Keller 203,3,25,Keller
Bilger Hall 335 Mauka Ewa,0,3,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,2,4,Keller
Bilger Hall 341A,0,0,Bilger Hall
Bilger Hall 152 Ewa Mauka,3,3,Bilger Hall
Bilger Hall 116,1,1,Bilger Hall
Bilger Hall 150 Ewa,1,1,Bilger Hall
Bilger Hall 112,2,6,Bilger Hall
Bilger Hall 311A,4,7,Bilger Hall
Bilger Hall 335 Makai Ewa,1,2,Bilger Hall
Bilger Addition 217 Hallway,2,5,Bilger Addition
Krauss 101B Hallway,2,10,Krauss
Bilger Hall 207,3,7,Bilger Hall
Bilger Addition 103 Hallway,5,9,Bilger Addition
Bilger Addition 105 Hallway,2,10,Bilger Addition
Bilger Addition 405 Hallway,4,7,Bilger Addition
Bilger Hall 152 DH Mauka,1,4,Bilger Hall
Bilger Hall 235 Hallway,2,8,Bilger Hall
Bilger Hall 107,2,4,Bilger Hall
Bilger Hall 150 Mauka,1,2,Bilger Hall
Bilger Hall 335 Makai DH,0,0,Bilger Hall
Krauss 014,0,0,Krauss
Bilger Hall 152 DH Makai,1,3,Bilger Hall
Bilger Hall 214,2,3,Bilger Hall
Krauss 120,1,4,Krauss
Bilger Hall 247 Hallway,0,3,Bilger Hall
Bilger Hall 319 Mauka,1,4,Bilger Hall
Krauss 023,3,5,Krauss
Bilger Hall 321,4,9,Bilger Hall
Bilger Hall 205,2,5,Bilger Hall
Bilger Hall 251,1,4,Bilger Hall
Krauss 011,0,0,Krauss
Krauss 002 Gallery,1,1,Krauss
Bilger Addition 214 Hallway,4,25,Bilger Addition
Bilger Hall 152 Ewa Makai,1,3,Bilger Hall
Krauss 004A,4,11,Krauss
Bilger Hall 303 Hallway,5,14,Bilger Hall
Krauss 110,1,9,Krauss
Bilger Hall 301,2,2,Bilger Hall
Bilger Addition 303 Hallway,4,6,Bilger Addition
Krauss 101J Hallway,1,2,Krauss
Bilger Hall 202,1,4,Bilger Hall
Bilger Hall 338,1,3,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,1,3,Krauss
Bilger Addition 001 Hallway,0,0,Bilger Addition
Bilger Addition 211 Hallway,1,9,Bilger Addition
Bilger Hall 245 Hallway,3,3,Bilger Hall
Bilger Addition 416 Hallway,3,11,Bilger Addition
Bilger Addition 118 Hallway,1,6,Bilger Addition
Bilger Hall 119,1,4,Bilger Hall
Bilger Addition 206 Hallway,1,6,Bilger Addition
Krauss 017A Hallway,0,0,Krauss
Bilger Addition 012,0,0,Bilger Addition
Krauss 003,1,4,Krauss
Krauss Annex U Rm 7,4,8,Krauss
Bilger Addition 004 Hallway,0,1,Bilger Addition
Bilger Addition 205 Hallway,0,0,Bilger Addition
Krauss 012,1,1,Krauss
Bilger Addition 320 Hallway,3,8,Bilger Addition
Bilger Addition 302 Hallway,1,6,Bilger Addition
Krauss 114,4,5,Krauss
Bilger Addition 508,2,2,Bilger Addition
Krauss Annex 19 Rm 2,0,0,Krauss
Bilger Addition 115 Hallway,3,7,Bilger Addition
Krauss 111,2,5,Krauss
Krauss 115,4,9,Krauss
Bilger Addition 419 Hallway,3,7,Bilger Addition
Krauss Annex 19 Rm 5,0,0,Krauss
Bilger Addition 116 Hallway,2,7,Bilger Addition
Bilger Addition 418 Hallway,4,7,Bilger Addition
Bilger Addition 209,1,3,Bilger Addition
Bilger Hall 150 Makai,0,0,Bilger Hall
Bilger Hall 104,2,13,Bilger Hall
Bilger Addition 102 Hallway,2,14,Bilger Addition
Bilger Addition 317,3,8,Bilger Addition
Krauss Annex U Rm 1,5,59,Krauss
Bilger Addition 307 Hallway,2,4,Bilger Addition
Bilger Addition 402 Hallway,2,10,Bilger Addition
Bilger Addition 511,5,8,Bilger Addition
Bilger Addition 407 Hallway,1,5,Bilger Addition
Krauss 101 (Outside 101D),1,5,Krauss
Krauss 118,3,7,Krauss
Krauss 102C,1,25,Krauss
Krauss 113 Conference Room,0,2,Krauss
Krauss 102D,1,2,Krauss
Burns 4020,8,9,Burns
Kennedy 104 Hallway,3,4,Kennedy
Kennedy 204,0,1,Kennedy
Kennedy Mezzanine,1,1,Kennedy
Kennedy 111 Hallway,1,2,Kennedy
Kennedy Theatre Box Office (rm 207),0,1,Kennedy
Kennedy Landing Outside 404,0,0,Kennedy
Student Health 103 Hallway,3,6,Student Health
Student Health 154 Hallway,4,11,Student Health
Student Health 108,5,11,Student Health
Student Health 146,7,10,Student Health
Kennedy 209 Makai,0,1,Kennedy
Kennedy 210B,2,3,Kennedy
Student Health 122 Hallway,6,17,Student Health
Student Health 114 Hallway,1,1,Student Health
Frear Q 528B Tmp,0,0,Frear
Mokihana 1283 Tmp,5,9,Mokihana
Wainani I 1454A Tmp,7,8,Wainani
Hamilton P2 015 DH,2,2,Hamilton Library
Hamilton P2 015-Acquisitions Dept,2,3,Hamilton Library
Wainani F 1102LR Tmp,4,10,Wainani
Frear D 907C Tmp,2,2,Frear
Wainani H 362B Temp,0,0,Wainani
Frear D 507C Temp,6,8,Frear
Frear D 207C Temp,4,4,Frear
Frear D 707C Temp,2,4,Frear
Noelani E Store,7,6,Noelani
Lokelani 1058 Temp,8,8,Lokelani
Lehua 1012 Temp,3,5,Lehua
HA Cafe Display Test,3,3,Hale Aloha Cafe
Hale Aloha-Cafeteria Storage,1,1,Hale Aloha Cafe
Frear D 1007C Temp,3,3,Frear
Lehua 408 Temp,5,6,Lehua
Frear D 1201C,0,0,Frear
Frear D 601C,5,5,Frear
Frear D 807C Temp,3,5,Frear
Frear D 801C,3,4,Frear
Frear Closet install 1 TEMP (NO SIMP),0,0,Frear
Sinclair ACM 193,1,2,Sinclair Library
Laulima 311T,6,6,Hale Laulima
Frear D 607C Temp,4,8,Mokihana
Sinclair ACM 191A,3,4,Sinclair Library
Sinclair ACM 193A,2,5,Sinclair Library
Sinclair ACM 192,6,7,Sinclair Library
Sinclair ACM B03 Makai,1,2,Sinclair Library
Sinclair ACM 194,3,9,Sinclair Library
Sinclair ACM B08D,0,2,Sinclair Library
Sinclair ACM B08 DH,0,0,Sinclair Library
Kennedy ECB Outdoor,6,86,Kennedy
Crawford ECB Outdoor,4,28,Architecture-Hawaii Hall Outdoor Lawn
Architecture_outdoor,2,10,Architecture-Hawaii Hall Outdoor Lawn
Sodexo Gateway Office AP,2,14,Gateway
Spalding 256,2,2,Spalding Hall
Moore 328,2,6,Moore Hall
Moore 316,0,0,Moore Hall
Moore 323 Hallway,0,0,Moore Hall
Moore 460 Hallway,1,1,Moore Hall
Moore 370 Hallway,0,1,Moore Hall
Moore 453 Hallway,2,2,Moore Hall
Moore 483 Hallway,1,1,Moore Hall
Moore 308,0,0,Moore Hall
Moore 323,0,0,Moore Hall
Moore 251,4,10,Moore Hall
Moore 386 Hallway,2,2,Moore Hall
Moore 426,0,0,Moore Hall
Moore 310 Hallway,4,6,Moore Hall
Moore 352 Hallway,0,0,Moore Hall
Moore 393 Hallway,1,1,Moore Hall
Moore 383 Hallway,2,2,Moore Hall
Moore 402 Hallway,1,1,Moore Hall
Moore 257,1,2,Moore Hall
Moore 255 Hallway,3,6,Moore Hall
Moore 457 Hallway,1,2,Moore Hall
Moore 585 Hallway,3,5,Moore Hall
Moore 464 Hallway,0,0,Moore Hall
Moore 432 Hallway,4,4,Moore Hall
Moore 365 Hallway,0,0,Moore Hall
Moore 570 Hallway,3,6,Moore Hall
Moore 428,3,3,Moore Hall
Moore 455 Hallway,0,0,Moore Hall
Moore 416,1,3,Moore Hall
Moore 319,0,1,Moore Hall
Moore 107,1,3,Moore Hall
Moore 560 Hallway,1,1,Moore Hall
Moore 155B,1,2,Moore Hall
Moore 470,3,3,Moore Hall
Moore 325,0,0,Moore Hall
Moore 372 Hallway,1,2,Moore Hall
Moore 225,0,1,Moore Hall
Moore 153B,1,9,Moore Hall
Moore 152,1,7,Moore Hall
Moore 153A,4,11,Moore Hall
Moore 262,1,1,Moore Hall
Moore 103,0,0,Moore Hall
Moore 331 Hallway,0,0,Moore Hall
Moore 553 Hallway,3,4,Moore Hall
Moore 104 Hallway,1,1,Moore Hall
Moore 321 Hallway,1,4,Moore Hall
Moore 109,0,1,Moore Hall
Moore 162,1,2,Moore Hall
Moore 370,0,0,Moore Hall
Moore 575 Hallway,1,2,Moore Hall
Moore 256 DH,2,8,Moore Hall
Moore 156,3,9,Moore Hall
Moore 360 Hallway,4,5,Moore Hall
Moore 302 Hallway,1,1,Moore Hall
Moore 573 Hallway,1,1,Moore Hall
Moore 115,0,0,Moore Hall
Moore 423 Makai,1,1,Moore Hall
Moore 326,0,0,Moore Hall
Moore 424,3,4,Moore Hall
Moore 117 DH,0,0,Moore Hall
Moore 564 Hallway,2,2,Moore Hall
Moore 119,1,3,Moore Hall
Moore 216,3,3,Moore Hall
Moore 264,1,1,Moore Hall
Moore 204,0,0,Moore Hall
Moore 228 Makai,1,2,Moore Hall
Moore 111,0,2,Moore Hall
Moore 117 Ewa,0,1,Moore Hall
Moore 202,0,0,Moore Hall
Moore 155A,3,6,Moore Hall
Moore 227,2,7,Moore Hall
Moore 423 Hallway,3,3,Moore Hall
Moore 259,3,6,Moore Hall
Moore 211 Hallway,2,3,Moore Hall
Moore 120,1,2,Moore Hall
Moore 203,0,0,Moore Hall
Moore 105,1,1,Moore Hall
Moore 224,0,0,Moore Hall
Moore 421 Hallway,1,3,Moore Hall
Moore 414 Hallway,1,1,Moore Hall
Moore 226,1,3,Moore Hall
Moore 207,1,2,Moore Hall
Moore 208A Hallway,1,4,Moore Hall
Moore 254,1,1,Moore Hall
Moore 394,3,3,Moore Hall
Moore 206,0,1,Moore Hall
Moore 228 Mauka,1,7,Moore Hall
Hamilton P3 456,0,0,Hamilton Library
Hamilton P1 003 - INS Commons Area,0,0,Hamilton Library
Hamilton P3 356 Makai,2,5,Hamilton Library
Hamilton P3 550,3,3,Hamilton Library
Hamilton P2 235 Hallway,1,2,Hamilton Library
Hamilton P2 112B,2,17,Hamilton Library
Hamilton P2 109A,3,14,Hamilton Library
Hamilton P3 A260 Mauka,0,0,Hamilton Library
Hamilton P2 504,1,1,Hamilton Library
Hamilton P3 553,0,0,Hamilton Library
Hamilton P3 356 Mauka,1,1,Hamilton Library
Hamilton P3 552 DH,3,7,Hamilton Library
Hamilton P3 354A DH,1,2,Hamilton Library
Hamilton P2 526,0,0,Hamilton Library
Hamilton P3 150A,3,6,Hamilton Library
Hamilton P3 A153,2,9,Hamilton Library
Hamilton P2 114A/113,4,24,Hamilton Library
Hamilton P3 Bridge,1,3,Hamilton Library
Hamilton P3 A260 Makai,1,1,Hamilton Library
Hamilton P3 456 Mauka,0,1,Hamilton Library
Hamilton P2 008I Hallway,0,0,Hamilton Library
Hamilton P2 401,2,2,Hamilton Library
Hamilton P3 456 Makai,2,5,Hamilton Library
Hamilton P3 454A DH,2,2,Hamilton Library
Hamilton P3 A261 Study Area,1,2,Hamilton Library
Hamilton P3 151E,0,2,Hamilton Library
Hamilton P3 150A Study Area,1,5,Hamilton Library
Hamilton P3 553C,1,5,Hamilton Library
Hamilton P3 356,1,2,Hamilton Library
Hamilton P3 258,1,6,Hamilton Library
Hamilton P2 501,1,1,Hamilton Library
Hamilton P2 120,4,6,Hamilton Library
Hamilton P2 200 Elevator7 Column,2,5,Hamilton Library
Hamilton P2 110A,4,10,Hamilton Library
Hamilton 412 Hallway,0,0,Hamilton Library
Hamilton P1 100 CLIC,9,20,Hamilton Library
Hamilton 4th Fl Asia 39,0,0,Hamilton Library
Hamilton P2 113,3,8,Hamilton Library
Hamilton P2 422/423 Hallway,1,2,Hamilton Library
Hamilton P1 301-Conference Rm,1,1,Hamilton Library
Hamilton P1 101 Ewa,3,9,Hamilton Library
Hamilton P2 014 DH,1,1,Hamilton Library
Hamilton P2 320,0,0,Hamilton Library
Hamilton P2 511,0,0,Hamilton Library
Hamilton P3 BET,0,0,Hamilton Library
Hamilton P1 002-Administration,0,0,Hamilton Library
Hamilton P1 200,0,0,Hamilton Library
Hamilton P3 552 Ewa,2,3,Hamilton Library
Hamilton P2 400,0,0,Hamilton Library
Hamilton P3 156,1,1,Hamilton Library
Hamilton P1 003 Mauka,0,0,Hamilton Library
Hamilton P2 016,2,2,Hamilton Library
Hamilton P1 003F,1,1,Hamilton Library
Hamilton 4th Fl Asia 12,0,0,Hamilton Library
Hamilton P2 306 Ewa,1,1,Hamilton Library
Hamilton P2 006B,2,4,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,3,1,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,1,2,Hamilton Library
Hamilton P1 102,2,3,Hamilton Library
Hamilton 4th Fl Asia 32,0,0,Hamilton Library
Hamilton PI 006C,1,1,Hamilton Library
Hamilton P2 108,3,10,Hamilton Library
Hamilton P2 1stFl Elevator,11,39,Hamilton Library
Hamilton P1 006D Ewa,1,1,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,2,4,Hamilton Library
Hamilton P2 029,2,6,Hamilton Library
Hamilton P1 208,1,1,Hamilton Library
Hamilton P1 006 DH,0,0,Hamilton Library
Hamilton P1 202,2,3,Hamilton Library
Hamilton P1 101 DH,6,18,Hamilton Library
Hamilton P1 100-Study Area,12,28,Hamilton Library
Hamilton 4th Fl Asia 22,0,0,Hamilton Library
Hamilton P2 508,1,1,Hamilton Library
Hamilton P2 014 Ewa,2,3,Hamilton Library
Hamilton 4th Fl Asia 20,0,0,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,3,9,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,0,0,Hamilton Library
Hamilton P2 026,1,5,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,15,30,Hamilton Library
Hamilton 4th Fl Asia 34,0,0,Hamilton Library
Hamilton P1 101 Hallway,7,31,Hamilton Library
Hamilton P2 217 Hallway,1,2,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,16,23,Hamilton Library
Hamilton P1 003 Makai,1,1,Hamilton Library
Hamilton P1 006A GovDocs,0,0,Hamilton Library
Hamilton P2 008 Ewa,6,7,Hamilton Library
Hamilton P2 123,1,6,Hamilton Library
Hamilton P1 006 Ewa,1,1,Hamilton Library
Spalding 258A,0,1,Spalding Hall
Spalding 258,4,4,Spalding Hall
Edmondson 114,3,5,Edmondson Hall
Edmondson 112,3,4,Edmondson Hall
Edmondson 111,1,1,Edmondson Hall
Edmondson 3rd Fl Lanai,4,9,Edmondson Hall
Edmondson 1st Fl Lanai,5,35,Edmondson Hall
Edmondson 2nd Fl Lanai,3,10,Edmondson Hall
Edmondson 104,1,1,Edmondson Hall
Edmondson 101,2,2,Edmondson Hall
Edmondson 110,1,1,Edmondson Hall
Edmondson 103,0,1,Edmondson Hall
Edmondson 408,0,0,Edmondson Hall
Edmondson 212,0,0,Edmondson Hall
Edmondson 301 Mauka,4,4,Edmondson Hall
Edmondson 301 Makai,3,4,Edmondson Hall
Edmondson 401 Center,2,2,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,3,3,Webster Hall
Edmondson 301 Center,1,2,Edmondson Hall
Edmondson 401 Mauka,1,2,Edmondson Hall
Webster 101 Mauka,6,7,Webster Hall
Webster 446 Hallway,4,7,Webster Hall
Webster 114,0,0,Webster Hall
Webster 116,1,3,Webster Hall
Edmondson 411,3,5,Edmondson Hall
Webster 203 Ewa,1,2,Webster Hall
Webster 103 Hallway,1,1,Webster Hall
Edmondson 418,1,2,Edmondson Hall
Edmondson 203,3,3,Edmondson Hall
Webster 102,0,0,Webster Hall
Webster 112,3,5,Webster Hall
Edmondson 313,4,5,Edmondson Hall
Edmondson 401 Makai,1,1,Edmondson Hall
Edmondson 216,2,3,Edmondson Hall
