Device,Max Clients,Unique Clients,Building
Hamilton P3 A261 Study Area,0,1,Hamilton Library
Hamilton P3 151E,1,3,Hamilton Library
Hamilton P3 150A Study Area,0,5,Hamilton Library
Hamilton P3 553C,0,5,Hamilton Library
Hamilton P3 356,1,1,Hamilton Library
Hamilton P3 258,1,5,Hamilton Library
Hamilton P2 501,1,2,Hamilton Library
Hamilton P2 120,1,4,Hamilton Library
Hamilton P2 200 Elevator7 Column,0,2,Hamilton Library
Hamilton P2 110A,2,8,Hamilton Library
Hamilton 412 Hallway,0,1,Hamilton Library
Hamilton P1 100 CLIC,2,3,Hamilton Library
Hamilton 4th Fl Asia 39,0,0,Hamilton Library
Hamilton P2 113,1,11,Hamilton Library
Hamilton P2 422/423 Hallway,0,2,Hamilton Library
Hamilton P1 301-Conference Rm,0,0,Hamilton Library
Hamilton P1 101 Ewa,1,3,Hamilton Library
Hamilton P2 014 DH,2,2,Hamilton Library
Hamilton P2 320,0,1,Hamilton Library
Hamilton P2 511,0,0,Hamilton Library
Hamilton P3 BET,0,2,Hamilton Library
Hamilton P1 002-Administration,0,1,Hamilton Library
Hamilton P1 200,0,0,Hamilton Library
Hamilton P3 552 Ewa,2,2,Hamilton Library
Hamilton P2 400,0,1,Hamilton Library
Hamilton P3 156,1,1,Hamilton Library
Hamilton P1 003 Mauka,0,1,Hamilton Library
Hamilton P2 016,4,6,Hamilton Library
Hamilton P1 003F,0,0,Hamilton Library
Hamilton 4th Fl Asia 12,0,0,Hamilton Library
Hamilton P2 306 Ewa,2,2,Hamilton Library
Hamilton P2 006B,1,4,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,1,2,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,1,1,Hamilton Library
Hamilton P1 102,0,0,Hamilton Library
Hamilton 4th Fl Asia 32,0,0,Hamilton Library
Hamilton PI 006C,0,1,Hamilton Library
Hamilton P2 108,1,6,Hamilton Library
Hamilton P2 1stFl Elevator,3,14,Hamilton Library
Hamilton P1 006D Ewa,1,1,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,1,2,Hamilton Library
Hamilton P2 029,1,5,Hamilton Library
Hamilton P1 208,1,1,Hamilton Library
Hamilton P1 006 DH,0,1,Hamilton Library
Hamilton P1 202,0,0,Hamilton Library
Hamilton P1 101 DH,1,10,Hamilton Library
Hamilton P1 100-Study Area,6,14,Hamilton Library
Hamilton 4th Fl Asia 22,1,1,Hamilton Library
Hamilton P2 508,1,3,Hamilton Library
Hamilton P2 014 Ewa,1,3,Hamilton Library
Hamilton 4th Fl Asia 20,0,0,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,0,2,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,1,1,Hamilton Library
Hamilton P2 026,1,3,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,6,13,Hamilton Library
Hamilton 4th Fl Asia 34,0,1,Hamilton Library
Hamilton P1 101 Hallway,1,13,Hamilton Library
Hamilton P2 217 Hallway,1,1,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,6,12,Hamilton Library
Hamilton P1 003 Makai,1,2,Hamilton Library
Hamilton P1 006A GovDocs,2,2,Hamilton Library
Hamilton P2 008 Ewa,1,5,Hamilton Library
Hamilton P2 123,0,1,Hamilton Library
Hamilton P1 006 Ewa,1,2,Hamilton Library
Spalding 258A,0,2,Spalding Hall
Spalding 258,0,4,Spalding Hall
Edmondson 114,6,11,Edmondson Hall
Edmondson 112,4,6,Edmondson Hall
Edmondson 111,1,3,Edmondson Hall
Edmondson 3rd Fl Lanai,0,3,Edmondson Hall
Edmondson 1st Fl Lanai,6,44,Edmondson Hall
Edmondson 2nd Fl Lanai,1,13,Edmondson Hall
Edmondson 104,0,1,Edmondson Hall
Edmondson 101,2,4,Edmondson Hall
Edmondson 110,1,2,Edmondson Hall
Edmondson 103,5,9,Edmondson Hall
Edmondson 408,0,1,Edmondson Hall
Edmondson 212,0,1,Edmondson Hall
Edmondson 301 Mauka,2,2,Edmondson Hall
Edmondson 301 Makai,0,0,Edmondson Hall
Edmondson 401 Center,1,1,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,1,3,Webster Hall
Edmondson 301 Center,0,0,Edmondson Hall
Edmondson 401 Mauka,1,2,Edmondson Hall
Webster 101 Mauka,5,7,Webster Hall
Webster 446 Hallway,2,3,Webster Hall
Webster 114,0,3,Webster Hall
Webster 116,1,4,Webster Hall
Edmondson 411,1,1,Edmondson Hall
Webster 203 Ewa,0,1,Webster Hall
Webster 103 Hallway,1,5,Webster Hall
Edmondson 418,0,2,Edmondson Hall
Edmondson 203,3,5,Edmondson Hall
Webster 102,0,2,Webster Hall
Webster 112,4,10,Webster Hall
Edmondson 313,2,2,Edmondson Hall
Spalding 354,1,6,Spalding Hall
Spalding 155 Makai DH,0,1,Spalding Hall
Spalding 360,0,0,Spalding Hall
Spalding 453A,1,2,Spalding Hall
Spalding 257,2,4,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,1,8,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,0,1,Snyder Hall
Emergency Call Box Snyder,0,2,Snyder Hall
Noelani A 107T,3,6,Noelani
HIG 314A,0,0,HIG
HIG 351 Hallway,0,1,HIG
HIG 312,0,0,HIG
HIG 340,0,0,HIG
HIG 305A,0,0,HIG
HIG 318,3,14,HIG
HIG 131,0,2,HIG
HIG 364 Hallway,0,0,HIG
HIG 353,0,3,HIG
HIG 337,0,0,HIG
HIG 367,0,0,HIG
HIG 316,0,3,HIG
HIG 333,2,2,HIG
HIG 303,0,0,HIG
HIG 109,2,8,HIG
HIG 315,0,0,HIG
HIG 376,0,1,HIG
HIG 151,0,11,HIG
HIG 311,0,0,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,0,10,HIG
HIG 105B,0,0,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,0,1,HIG
HIG 372,1,1,HIG
HIG 117A,1,2,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,2,4,HIG
HIG 131A,2,4,HIG
HIG 362,2,2,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,3,10,Kuykendall
HIG 417 Mauka,0,0,HIG
HIG 440,0,0,HIG
HIG 215C,0,0,HIG
HIG 116,0,7,HIG
HIG 213,0,0,HIG
Kuykendall 101 DH,0,0,Kuykendall
Kuykendall 310 Hallway,1,1,Kuykendall
Kuykendall 307 Hallway,0,0,Kuykendall
HIG 412,1,1,HIG
HIG 410A,0,0,HIG
HIG 135,0,2,HIG
HIG 305,0,1,HIG
HIG 211,0,0,HIG
HIG 413,0,0,HIG
HIG 432,0,0,HIG
HIG 232,0,4,HIG
Kuykendall 210 Hallway,0,2,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,0,2,Kuykendall
HIG 336,1,1,HIG
Kuykendall 412 Hallway,1,1,Kuykendall
HIG 131C,2,5,HIG
HIG 210,0,0,HIG
Kuykendall 213,1,2,Kuykendall
Kuykendall 201A,2,2,Kuykendall
HIG 205,0,0,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,0,0,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,1,HIG
HIG 406,0,0,HIG
HIG 238,0,0,HIG
Kuykendall 316 Hallway,0,0,Kuykendall
Kuykendall 409 Hallway,0,1,Kuykendall
HIG 409D,0,0,HIG
HIG 411,2,2,HIG
HIG 107,0,2,HIG
HIG 105,0,0,HIG
HIG 418,0,0,HIG
Kuykendall 323 Hallway,1,1,Kuykendall
HIG 152 Ewa,0,0,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,0,HIG
HIG 206,0,0,HIG
HIG 416B,1,1,HIG
Kuykendall 225 Hallway,0,3,Kuykendall
HIG 409,0,0,HIG
HIG 115,0,10,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,0,0,HIG
Kuykendall 325 Hallway,0,0,Kuykendall
HIG 231,0,0,HIG
HIG 421,0,0,HIG
Kuykendall 207 Hallway,0,10,Kuykendall
HIG 133,1,7,HIG
Kuykendall 309 Hallway,0,0,Kuykendall
Kuykendall 402 Hallway,2,3,Kuykendall
HIG 417 Makai,0,0,HIG
HIG 415A,0,0,HIG
HIG 152 DH,0,2,HIG
HIG 153A,1,3,HIG
HIG 153,1,1,HIG
HIG 407A,0,0,HIG
HIG 437,0,0,HIG
HIG 208,0,0,HIG
HIG 435,0,0,HIG
HIG 217,1,3,HIG
Kuykendall 721 Hallway,0,1,Kuykendall
Holmes 356,2,2,Holmes Hall
Kuykendall BET Outdoor,1,36,Kuykendall
Kuykendall 411 Hallway,1,1,Kuykendall
Kuykendall 419 Hallway,0,1,Kuykendall
Holmes 452,3,5,Holmes Hall
Kuykendall 417 Hallway,2,3,Kuykendall
Holmes 448,6,8,Holmes Hall
Holmes 390,3,3,Holmes Hall
Holmes 357,0,2,Holmes Hall
Kuykendall 716 Hallway,2,2,Kuykendall
Holmes 347,1,1,Holmes Hall
Holmes 142 Makai,0,0,Holmes Hall
Holmes 287,0,1,Holmes Hall
Kuykendall 426 Hallway,1,3,Kuykendall
Kuykendall 206 Temp,4,15,Kuykendall
Kuykendall 313,0,12,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,4,5,Holmes Hall
Holmes 310B,3,3,Holmes Hall
Kuykendall 106A,0,15,Kuykendall
Kuykendall 307 DH,0,8,Kuykendall
Holmes 240C,2,5,Holmes Hall
Holmes 447 Hallway,0,0,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,2,2,Holmes Hall
Holmes 385 DH,1,6,Holmes Hall
Kuykendall 107 Hallway,4,9,Kuykendall
Kuykendall 616 Hallway,1,2,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,0,Holmes Hall
Holmes 336 Hallway,0,3,Holmes Hall
Kuykendall 304,1,1,Kuykendall
Holmes 348D,3,3,Holmes Hall
Kuykendall 523 Hallway,0,0,Kuykendall
Holmes 306,0,0,Holmes Hall
Kuykendall 209 DH,0,8,Kuykendall
Holmes 308,0,0,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,2,35,Holmes Hall
Holmes 386,0,0,Holmes Hall
Holmes 140A,1,3,Holmes Hall
Holmes 350A,1,2,Holmes Hall
Kuykendall 408,0,4,Kuykendall
Kuykendall 223 Hallway,3,3,Kuykendall
Kuykendall 310,0,3,Kuykendall
Kuykendall 424 Hallway,0,1,Kuykendall
Holmes 183,0,0,Holmes Hall
Holmes 388,0,2,Holmes Hall
Holmes 286 Hallway,0,1,Holmes Hall
Kuykendall 401A,1,2,Kuykendall
Kuykendall 201 Hallway,1,3,Kuykendall
Kuykendall 305,0,0,Kuykendall
Kuykendall 101 Hallway DH,1,3,Kuykendall
Holmes 458,0,0,Holmes Hall
Holmes 288A,2,3,Holmes Hall
Holmes 457,0,0,Holmes Hall
Holmes 288,0,1,Holmes Hall
Kuykendall 407,0,8,Kuykendall
Kuykendall 101 Hallway Ewa,0,2,Kuykendall
Kuykendall 303,0,0,Kuykendall
Wainani F 1102LR Tmp,2,4,Wainani
Wainani H 362B Temp,2,2,Wainani
Frear D 507C Temp,6,9,Frear
Frear D 207C Temp,3,6,Frear
Frear D 707C Temp,4,5,Frear
Noelani E Store,1,11,Noelani
Lokelani 1058 Temp,5,5,Lokelani
Lehua 1012 Temp,4,8,Lehua
HA Cafe Display Test,0,1,Hale Aloha Cafe
Hale Aloha-Cafeteria Storage,0,3,Hale Aloha Cafe
Frear D 1007C Temp,3,5,Frear
Lehua 408 Temp,4,10,Lehua
Frear D 1201C,0,0,Frear
Frear D 601C,5,5,Frear
Frear D 807C Temp,4,6,Frear
Frear D 801C,4,4,Frear
Frear Closet install 1 TEMP (NO SIMP),0,0,Frear
Sinclair ACM 193,1,4,Sinclair Library
Laulima 311T,5,7,Hale Laulima
Frear D 607C Temp,3,4,Mokihana
Sinclair ACM 191A,0,1,Sinclair Library
Sinclair ACM 193A,1,8,Sinclair Library
Sinclair ACM 192,2,4,Sinclair Library
Sinclair ACM B03 Makai,1,3,Sinclair Library
Sinclair ACM 194,2,11,Sinclair Library
Sinclair ACM B08D,0,2,Sinclair Library
Sinclair ACM B08 DH,0,0,Sinclair Library
Kennedy ECB Outdoor,7,84,Kennedy
Crawford ECB Outdoor,2,24,Architecture-Hawaii Hall Outdoor Lawn
Architecture_outdoor,0,10,Architecture-Hawaii Hall Outdoor Lawn
Sodexo Gateway Office AP,1,12,Gateway
Spalding 256,3,7,Spalding Hall
Moore 328,1,4,Moore Hall
Moore 316,0,0,Moore Hall
Moore 323 Hallway,0,0,Moore Hall
Moore 460 Hallway,0,0,Moore Hall
Moore 370 Hallway,0,2,Moore Hall
Moore 453 Hallway,2,2,Moore Hall
Moore 483 Hallway,0,0,Moore Hall
Moore 308,0,0,Moore Hall
Moore 323,0,0,Moore Hall
Moore 251,3,19,Moore Hall
Moore 386 Hallway,1,1,Moore Hall
Moore 426,1,3,Moore Hall
Moore 310 Hallway,1,1,Moore Hall
Moore 352 Hallway,0,0,Moore Hall
Moore 393 Hallway,1,1,Moore Hall
Moore 383 Hallway,0,0,Moore Hall
Moore 402 Hallway,0,1,Moore Hall
Moore 257,0,2,Moore Hall
Moore 255 Hallway,0,4,Moore Hall
Kuykendall 301 Ewa,0,0,Kuykendall
Holmes 300 Hallway,0,0,Holmes Hall
Holmes 382 Hallway,1,1,Holmes Hall
Holmes 341 Hallway,0,2,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,0,0,Kuykendall
Holmes 451,0,1,Holmes Hall
Holmes 304 Hallway,2,2,Holmes Hall
Holmes 182,0,0,Holmes Hall
Kuykendall 306 DH,0,3,Kuykendall
Kuykendall 301 DH,1,1,Kuykendall
Holmes 102MA,2,3,Holmes Hall
Holmes 181,0,0,Holmes Hall
Kuykendall 516 Hallway,0,1,Kuykendall
Holmes 458 Hallway,5,7,Holmes Hall
Kuykendall 724 Hallway,2,2,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,2,3,Holmes Hall
Kuykendall 216 Hallway,1,1,Kuykendall
Holmes 387,0,2,Holmes Hall
Holmes 385 Hallway,1,8,Holmes Hall
Kuykendall 210,0,10,Kuykendall
Kuykendall 307 Ewa,0,0,Kuykendall
Holmes 286,0,1,Holmes Hall
Holmes 389,0,0,Holmes Hall
Kuykendall 623 Hallway,0,1,Kuykendall
Kuykendall 209 Ewa,0,2,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,2,17,Holmes Hall
Kuykendall 302,0,0,Kuykendall
Holmes 351 Hallway,0,2,Holmes Hall
Kuykendall 713 Hallway,2,2,Kuykendall
Kuykendall 306 Ewa,1,5,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 142A,1,4,Holmes Hall
Holmes 345 Hallway,2,3,Holmes Hall
Kuykendall 218 Hallway,0,0,Kuykendall
Holmes 449 Hallway,1,3,Holmes Hall
Holmes 309,1,1,Holmes Hall
Holmes 180 Makai,1,1,Holmes Hall
Holmes 101 Civil Engineering,0,1,Holmes Hall
Holmes 246,0,0,Holmes Hall
Holmes 244A,0,0,Holmes Hall
Holmes 491,0,0,Holmes Hall
Holmes 242 Makai,0,0,Holmes Hall
Holmes 240K Hallway,1,4,Holmes Hall
Holmes 140,2,2,Holmes Hall
Holmes 102B,0,0,Holmes Hall
Holmes 406A,0,0,Holmes Hall
Holmes 487,4,7,Holmes Hall
Holmes 206A,2,2,Holmes Hall
Holmes 411 Hallway,1,3,Holmes Hall
Holmes 141 Hallway,2,23,Holmes Hall
Holmes 102,0,1,Holmes Hall
Holmes 241,0,0,Holmes Hall
Holmes 210,1,1,Holmes Hall
Holmes 211 Mauka,0,0,Holmes Hall
Holmes 144,0,4,Holmes Hall
Holmes 2nd Fl Ewa Commons,0,6,Holmes Hall
Holmes 240 DH,0,1,Holmes Hall
Holmes 244 Makai,0,0,Holmes Hall
Holmes 101 Hallway,1,10,Holmes Hall
Holmes 143C,0,1,Holmes Hall
HIG Makai-DH Exterior,1,19,HIG
Holmes 206 Hallway,4,5,Holmes Hall
Holmes 412,0,0,Holmes Hall
PSB 111,0,2,Physical Science Building
PSB 217 Makai Ewa,0,0,Physical Science Building
Watanabe 213 Hallway,4,6,Watanabe
PSB 402 Hallway,1,1,Physical Science Building
PSB 110,0,5,Physical Science Building
PSB 213,2,2,Physical Science Building
PSB 102 Hallway,1,7,Physical Science Building
PSB 208 DH,0,0,Physical Science Building
PSB Ewa Exterior Makai,1,34,Physical Science Building
Watanabe 209 Hallway,2,3,Watanabe
PSB 202 Hallway,0,0,Physical Science Building
Watanabe 112 DH,1,4,Watanabe
Watanabe 110,1,2,Watanabe
PSB 217 Mauka Ewa,0,1,Physical Science Building
PSB 217 Makai DH,1,1,Physical Science Building
PSB 210A,1,1,Physical Science Building
PSB 214,0,1,Physical Science Building
Watanabe 229 Hallway,1,9,Watanabe
PSB Ewa Exterior Mauka,1,17,Physical Science Building
PSB 112,1,4,Physical Science Building
PSB 211,0,1,Physical Science Building
PSB 407 Hallway,0,1,Physical Science Building
PSB 306 Hallway,1,1,Physical Science Building
PSB 319 Hallway,3,4,Physical Science Building
PSB 311 DH,0,0,Physical Science Building
Watanabe 109,2,8,Watanabe
PSB 310 DH,0,0,Physical Science Building
Watanabe 333 Hallway,1,2,Watanabe
Watanabe 412 Hallway,3,4,Watanabe
Watanabe 330 Hallway,0,2,Watanabe
Watanabe 437 Hallway,0,0,Watanabe
PSB 317,0,1,Physical Science Building
PSB 310 Ewa,0,1,Physical Science Building
Watanabe 217 Hallway,0,3,Watanabe
Watanabe 112 Ewa,0,0,Watanabe
Watanabe 404 Hallway,1,1,Watanabe
Watanabe 432 Hallway,3,5,Watanabe
PSB 108,1,4,Physical Science Building
PSB 209,1,3,Physical Science Building
Watanabe 420 Ewa,0,0,Watanabe
PSB 313,0,0,Physical Science Building
Watanabe 302 Hallway,0,2,Watanabe
Watanabe 234 Hallway,0,3,Watanabe
Watanabe 310 Hallway,1,1,Watanabe
Watanabe 420 DH,0,0,Watanabe
PSB 217 Mauka DH,0,0,Physical Science Building
Watanabe 202 Hallway,0,4,Watanabe
Watanabe 205 Hallway,1,6,Watanabe
Watanabe 312 Hallway,1,2,Watanabe
PSB 314,0,0,Physical Science Building
Watanabe 306 Hallway,3,8,Watanabe
PSB 309A,0,0,Physical Science Building
Watanabe 113,0,0,Watanabe
PSB 312C,0,0,Physical Science Building
Watanabe 336 Hallway,2,3,Watanabe
PSB 208 Ewa,0,0,Physical Science Building
Watanabe 327 Hallway,1,6,Watanabe
PSB 311 Ewa Makai,0,0,Physical Science Building
Watanabe 416,1,3,Watanabe
Keller 206,0,7,Keller
Watanabe 428 Hallway,1,1,Watanabe
Keller 3rd Fl Lounge,2,14,Keller
Watanabe 114,1,6,Watanabe
Keller 218,0,6,Keller
Keller 103 LAVA,1,2,Keller
Watanabe 415,1,1,Watanabe
Watanabe 225 Hallway,0,5,Watanabe
Keller 219,2,11,Keller
Keller 401A Hallway,2,2,Keller
Keller 301A Hallway,1,1,Keller
Keller 413,1,4,Keller
Keller 402,1,4,Keller
Keller 303 Ewa,0,3,Keller
Keller 214,2,7,Keller
Keller 213,0,4,Keller
Keller 304A Hallway,1,1,Keller
Keller 304 Hallway,1,1,Keller
Keller 313,1,11,Keller
Keller 301,1,6,Keller
Keller 302 DH,1,8,Keller
Keller 302 Ewa,0,6,Keller
Keller 303 DH,1,9,Keller
Keller 403 Hallway,1,3,Keller
Keller 314,0,2,Keller
Keller 414,1,2,Keller
Keller 403,1,4,Keller
Keller 401,1,2,Keller
Bilger Hall 319 Makai,0,1,Bilger Hall
Bilger Hall 309,2,6,Bilger Hall
Keller 102 Makai Ewa,1,1,Keller
Keller 102 Makai DH,1,2,Keller
Keller 102 Mauka,0,2,Keller
Keller 201,0,0,Keller
Keller 404,2,2,Keller
Bilger Hall 335 Mauka DH,0,0,Bilger Hall
Bilger Hall 201,0,0,Bilger Hall
Keller 406,1,3,Keller
Bilger Hall 212,4,8,Bilger Hall
Bilger Hall 337,0,1,Bilger Hall
Keller 209,2,7,Keller
Bilger Hall 314,2,6,Bilger Hall
Bilger Hall 239 Hallway,2,5,Bilger Hall
Keller 203,1,23,Keller
Bilger Hall 335 Mauka Ewa,1,2,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,2,3,Keller
Bilger Hall 341A,0,0,Bilger Hall
Bilger Hall 152 Ewa Mauka,0,3,Bilger Hall
Bilger Hall 116,1,2,Bilger Hall
Bilger Hall 150 Ewa,1,3,Bilger Hall
Bilger Hall 112,1,11,Bilger Hall
Bilger Hall 311A,0,2,Bilger Hall
Bilger Hall 335 Makai Ewa,0,1,Bilger Hall
Bilger Addition 217 Hallway,2,4,Bilger Addition
Krauss 101B Hallway,2,19,Krauss
Bilger Hall 207,2,3,Bilger Hall
Bilger Addition 103 Hallway,1,3,Bilger Addition
Bilger Addition 105 Hallway,1,9,Bilger Addition
Bilger Addition 405 Hallway,1,3,Bilger Addition
Bilger Hall 152 DH Mauka,2,5,Bilger Hall
Bilger Hall 235 Hallway,1,8,Bilger Hall
Bilger Hall 107,1,5,Bilger Hall
Bilger Hall 150 Mauka,1,5,Bilger Hall
Bilger Hall 335 Makai DH,0,0,Bilger Hall
Krauss 014,0,2,Krauss
Bilger Hall 152 DH Makai,0,1,Bilger Hall
Bilger Hall 214,0,1,Bilger Hall
Krauss 120,1,9,Krauss
Bilger Hall 247 Hallway,0,0,Bilger Hall
Bilger Hall 319 Mauka,0,1,Bilger Hall
Krauss 023,1,9,Krauss
Bilger Hall 321,2,3,Bilger Hall
Bilger Hall 205,0,2,Bilger Hall
Bilger Hall 251,0,2,Bilger Hall
Krauss 011,0,1,Krauss
Krauss 002 Gallery,0,2,Krauss
Bilger Addition 214 Hallway,1,31,Bilger Addition
Bilger Hall 152 Ewa Makai,0,1,Bilger Hall
Krauss 004A,2,38,Krauss
Bilger Hall 303 Hallway,1,8,Bilger Hall
Krauss 110,0,13,Krauss
Bilger Hall 301,1,1,Bilger Hall
Bilger Addition 303 Hallway,2,4,Bilger Addition
Krauss 101J Hallway,0,4,Krauss
Bilger Hall 202,0,2,Bilger Hall
Bilger Hall 338,0,3,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,0,1,Krauss
Bilger Addition 001 Hallway,0,1,Bilger Addition
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,1,4,Edmondson Hall
Edmondson 201,0,2,Edmondson Hall
