Device,Max Clients,Unique Clients,Building
Moore 152,0,3,Moore Hall
Moore 153A,3,11,Moore Hall
Moore 262,0,0,Moore Hall
Moore 103,0,1,Moore Hall
Moore 331 Hallway,0,0,Moore Hall
Moore 553 Hallway,1,2,Moore Hall
Moore 104 Hallway,1,3,Moore Hall
Moore 321 Hallway,0,5,Moore Hall
Moore 109,1,7,Moore Hall
Moore 162,0,1,Moore Hall
Moore 370,0,1,Moore Hall
Moore 575 Hallway,2,2,Moore Hall
Moore 256 DH,1,6,Moore Hall
Moore 156,2,7,Moore Hall
Moore 360 Hallway,2,2,Moore Hall
Moore 302 Hallway,0,1,Moore Hall
Moore 573 Hallway,1,1,Moore Hall
Moore 115,0,1,Moore Hall
Moore 423 Makai,1,3,Moore Hall
Moore 326,0,1,Moore Hall
Moore 423 Mauka,2,3,Moore Hall
Moore 112,1,6,Moore Hall
Moore 256 Ewa,2,13,Moore Hall
Moore 253,1,8,Moore Hall
Moore 2ndFlIDF Makai,0,0,Moore Hall
Moore 572,2,3,Moore Hall
Moore 218 Hallway,0,0,Moore Hall
Moore 161,3,6,Moore Hall
Moore 258,0,5,Moore Hall
Moore 570,3,3,Moore Hall
Moore 481 Hallway,1,1,Moore Hall
Moore 496 Hallway,0,1,Moore Hall
Moore 417,1,1,Moore Hall
Moore 324,0,1,Moore Hall
Moore 493 Hallway,1,3,Moore Hall
Moore 102,1,3,Moore Hall
Moore 105,0,2,Moore Hall
Moore 224,0,1,Moore Hall
Moore 421 Hallway,0,1,Moore Hall
Moore 414 Hallway,2,2,Moore Hall
Moore 226,0,1,Moore Hall
Moore 207,1,2,Moore Hall
Moore 208A Hallway,1,4,Moore Hall
Moore 254,1,4,Moore Hall
Moore 394,3,4,Moore Hall
Moore 206,0,5,Moore Hall
Moore 228 Mauka,0,10,Moore Hall
Hamilton P3 456,0,1,Hamilton Library
Hamilton P1 003 - INS Commons Area,0,1,Hamilton Library
Hamilton P3 356 Makai,0,4,Hamilton Library
Hamilton P3 550,0,0,Hamilton Library
Hamilton P2 235 Hallway,1,2,Hamilton Library
Hamilton P2 112B,1,23,Hamilton Library
Hamilton P2 109A,3,10,Hamilton Library
Hamilton P3 A260 Mauka,0,0,Hamilton Library
Hamilton P2 504,0,1,Hamilton Library
Hamilton P3 553,0,0,Hamilton Library
Hamilton P3 356 Mauka,1,1,Hamilton Library
Hamilton P3 552 DH,0,0,Hamilton Library
Hamilton P3 354A DH,0,0,Hamilton Library
Hamilton P2 526,0,0,Hamilton Library
Hamilton P3 150A,0,0,Hamilton Library
Hamilton P3 A153,1,11,Hamilton Library
Hamilton P2 114A/113,1,11,Hamilton Library
Hamilton P3 Bridge,1,6,Hamilton Library
Hamilton P3 A260 Makai,1,1,Hamilton Library
Hamilton P3 456 Mauka,0,0,Hamilton Library
Hamilton P2 008I Hallway,0,0,Hamilton Library
Hamilton P2 401,1,1,Hamilton Library
Hamilton P3 456 Makai,0,6,Hamilton Library
Hamilton P3 454A DH,0,0,Hamilton Library
Hamilton P3 A261 Study Area,0,1,Hamilton Library
Hamilton P3 151E,0,0,Hamilton Library
Hamilton P3 150A Study Area,1,4,Hamilton Library
Hamilton P3 553C,1,9,Hamilton Library
Hamilton P3 356,0,1,Hamilton Library
Hamilton P3 258,1,5,Hamilton Library
Hamilton P2 501,1,1,Hamilton Library
Hamilton P2 120,1,3,Hamilton Library
Hamilton P2 200 Elevator7 Column,1,5,Hamilton Library
Hamilton P2 110A,2,13,Hamilton Library
Hamilton 412 Hallway,0,1,Hamilton Library
Hamilton P1 100 CLIC,3,7,Hamilton Library
Hamilton 4th Fl Asia 39,0,1,Hamilton Library
Hamilton P2 113,2,9,Hamilton Library
Hamilton P2 422/423 Hallway,0,2,Hamilton Library
Hamilton P1 301-Conference Rm,0,0,Hamilton Library
Hamilton P1 101 Ewa,1,5,Hamilton Library
Hamilton P2 014 DH,1,1,Hamilton Library
Hamilton P2 320,0,1,Hamilton Library
Hamilton P2 511,1,1,Hamilton Library
Hamilton P3 BET,0,3,Hamilton Library
Hamilton P1 002-Administration,1,1,Hamilton Library
Hamilton P1 200,0,0,Hamilton Library
Hamilton P3 552 Ewa,1,1,Hamilton Library
Hamilton P2 400,0,1,Hamilton Library
Hamilton P3 156,1,1,Hamilton Library
Hamilton P1 003 Mauka,0,1,Hamilton Library
Hamilton P2 016,1,3,Hamilton Library
Hamilton P1 003F,0,1,Hamilton Library
Hamilton 4th Fl Asia 12,0,1,Hamilton Library
Hamilton P2 306 Ewa,1,4,Hamilton Library
Hamilton P2 006B,3,6,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,2,4,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,0,2,Hamilton Library
Hamilton P1 102,5,5,Hamilton Library
Hamilton 4th Fl Asia 32,1,2,Hamilton Library
Hamilton PI 006C,0,1,Hamilton Library
Hamilton P2 108,2,10,Hamilton Library
Hamilton P2 1stFl Elevator,7,26,Hamilton Library
Hamilton P1 006D Ewa,1,1,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,0,3,Hamilton Library
Hamilton P2 029,1,3,Hamilton Library
Hamilton P1 208,0,0,Hamilton Library
Hamilton P1 006 DH,2,3,Hamilton Library
Hamilton P1 202,0,0,Hamilton Library
Hamilton P1 101 DH,5,14,Hamilton Library
Hamilton P1 100-Study Area,4,21,Hamilton Library
Hamilton 4th Fl Asia 22,1,2,Hamilton Library
Hamilton P2 508,0,1,Hamilton Library
Hamilton P2 014 Ewa,1,3,Hamilton Library
Hamilton 4th Fl Asia 20,0,0,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,0,4,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,1,4,Hamilton Library
Hamilton P2 026,1,4,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,8,17,Hamilton Library
Hamilton 4th Fl Asia 34,1,1,Hamilton Library
Hamilton P1 101 Hallway,3,22,Hamilton Library
Hamilton P2 217 Hallway,1,3,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,5,9,Hamilton Library
Hamilton P1 003 Makai,1,3,Hamilton Library
Hamilton P1 006A GovDocs,2,2,Hamilton Library
Hamilton P2 008 Ewa,4,9,Hamilton Library
Hamilton P2 123,1,4,Hamilton Library
Hamilton P1 006 Ewa,1,2,Hamilton Library
Spalding 258A,1,1,Spalding Hall
Spalding 258,2,9,Spalding Hall
Edmondson 114,2,4,Edmondson Hall
Edmondson 112,1,1,Edmondson Hall
Edmondson 111,0,0,Edmondson Hall
Edmondson 3rd Fl Lanai,0,6,Edmondson Hall
Edmondson 1st Fl Lanai,3,33,Edmondson Hall
Edmondson 2nd Fl Lanai,1,10,Edmondson Hall
Edmondson 104,0,0,Edmondson Hall
Edmondson 101,0,0,Edmondson Hall
Edmondson 110,0,0,Edmondson Hall
Edmondson 103,0,1,Edmondson Hall
Edmondson 408,0,0,Edmondson Hall
Edmondson 212,1,1,Edmondson Hall
Edmondson 301 Mauka,2,2,Edmondson Hall
Edmondson 301 Makai,1,2,Edmondson Hall
Edmondson 401 Center,1,1,Edmondson Hall
Webster 203 Makai,1,3,Webster Hall
Webster 115,0,1,Webster Hall
Edmondson 301 Center,3,3,Edmondson Hall
Edmondson 401 Mauka,1,2,Edmondson Hall
Webster 101 Mauka,4,7,Webster Hall
Webster 446 Hallway,5,7,Webster Hall
Webster 114,1,2,Webster Hall
Webster 116,0,9,Webster Hall
Edmondson 411,3,3,Edmondson Hall
Webster 203 Ewa,0,1,Webster Hall
Webster 103 Hallway,0,3,Webster Hall
Edmondson 418,1,1,Edmondson Hall
Edmondson 203,2,3,Edmondson Hall
Webster 102,0,1,Webster Hall
Webster 112,3,6,Webster Hall
Edmondson 313,0,1,Edmondson Hall
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,2,2,Edmondson Hall
Edmondson 201,1,2,Edmondson Hall
Webster 407 Hallway,1,1,Webster Hall
Edmondson 414,0,0,Edmondson Hall
Webster 327 Hallway,5,6,Webster Hall
Webster 303 Hallway,2,7,Webster Hall
Edmondson 215,1,3,Edmondson Hall
Webster 101 Makai,5,6,Webster Hall
Webster 103,0,0,Webster Hall
Webster Hallway 319E,2,5,Webster Hall
Webster 412 Hallway,1,1,Webster Hall
Webster 314 Hallway,1,1,Webster Hall
Webster 205,0,3,Webster Hall
Edmondson 213A,1,1,Edmondson Hall
Webster 214 Hallway,0,0,Webster Hall
Webster 438 Hallway,1,3,Webster Hall
Webster 432 Hallway,2,7,Webster Hall
Webster 218 Hallway,0,2,Webster Hall
Edmondson 309,0,0,Edmondson Hall
Edmondson 205,1,2,Edmondson Hall
Webster 203 Mauka,3,3,Webster Hall
Webster Hallway 317,3,4,Webster Hall
Webster 442 Hallway,0,1,Webster Hall
Webster 337 Hallway,1,6,Webster Hall
Webster 323 Hallway,0,1,Webster Hall
Edmondson 318,1,2,Edmondson Hall
Edmondson 308,1,1,Edmondson Hall
Webster 301,1,14,Webster Hall
Webster 402,3,5,Webster Hall
Webster 104,0,2,Webster Hall
Webster 201A,1,4,Webster Hall
Webster 204AA,1,1,Webster Hall
Edmondson 4th Fl Lanai,2,5,Edmondson Hall
Webster 113,1,5,Webster Hall
Webster 334,3,5,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,1,1,Webster Hall
Webster 200A,1,9,Webster Hall
Snyder 410 Hallway,0,0,Snyder Hall
Webster 332 Hallway,3,6,Webster Hall
Webster 201,0,0,Webster Hall
Webster 222 Hallway,0,0,Webster Hall
Snyder 411 Hallway,0,0,Snyder Hall
Spalding 353B,0,2,Spalding Hall
Spalding 354D,1,3,Spalding Hall
Paradise Palms DH Makai Dining,0,1,Paradise Palms
Paradise Palms Dunkin,2,13,Paradise Palms
Spalding 352,0,1,Spalding Hall
Spalding 255,2,10,Spalding Hall
Paradise Palms Center Dining,0,0,Paradise Palms
Spalding 454,0,2,Spalding Hall
Spalding 362,0,0,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,0,1,Paradise Palms
Paradise Palms DH Mauka Dining,1,8,Paradise Palms
Spalding 155 Makai Ewa,0,1,Spalding Hall
Spalding 354,0,3,Spalding Hall
Spalding 155 Makai DH,0,1,Spalding Hall
Spalding 360,0,0,Spalding Hall
Spalding 453A,0,1,Spalding Hall
Spalding 257,0,2,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,1,16,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,0,0,Snyder Hall
Emergency Call Box Snyder,0,2,Snyder Hall
Noelani A 107T,1,6,Noelani
HIG 314A,0,0,HIG
HIG 351 Hallway,1,1,HIG
HIG 312,0,1,HIG
HIG 340,0,2,HIG
HIG 305A,0,0,HIG
HIG 413,0,0,HIG
HIG 432,1,3,HIG
HIG 232,0,6,HIG
Kuykendall 210 Hallway,1,3,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,0,3,Kuykendall
HIG 336,2,3,HIG
Kuykendall 412 Hallway,2,2,Kuykendall
HIG 131C,2,7,HIG
HIG 210,0,0,HIG
Kuykendall 213,1,2,Kuykendall
Kuykendall 201A,2,3,Kuykendall
HIG 205,0,0,HIG
HIG P3,1,1,HIG
Kuykendall 521 Hallway,0,0,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,4,HIG
HIG 406,0,2,HIG
HIG 238,0,1,HIG
Kuykendall 316 Hallway,0,1,Kuykendall
Kuykendall 409 Hallway,1,2,Kuykendall
HIG 409D,1,1,HIG
HIG 411,3,4,HIG
HIG 107,0,4,HIG
HIG 105,0,3,HIG
HIG 418,0,0,HIG
Kuykendall 323 Hallway,1,1,Kuykendall
HIG 152 Ewa,0,0,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,1,HIG
HIG 206,0,0,HIG
HIG 416B,1,2,HIG
Kuykendall 225 Hallway,0,1,Kuykendall
HIG 409,0,0,HIG
HIG 115,0,4,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,0,2,HIG
Kuykendall 325 Hallway,0,1,Kuykendall
HIG 231,0,0,HIG
HIG 421,0,2,HIG
Kuykendall 207 Hallway,1,6,Kuykendall
HIG 133,1,20,HIG
Kuykendall 309 Hallway,0,0,Kuykendall
Kuykendall 402 Hallway,2,2,Kuykendall
HIG 417 Makai,0,1,HIG
HIG 415A,0,0,HIG
HIG 152 DH,0,1,HIG
HIG 153A,0,0,HIG
HIG 153,1,1,HIG
HIG 407A,0,1,HIG
HIG 437,1,1,HIG
HIG 208,0,1,HIG
HIG 435,1,1,HIG
HIG 217,2,5,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,1,3,Holmes Hall
Kuykendall BET Outdoor,4,45,Kuykendall
Kuykendall 411 Hallway,1,1,Kuykendall
Kuykendall 419 Hallway,0,1,Kuykendall
Holmes 452,2,3,Holmes Hall
Kuykendall 417 Hallway,2,3,Kuykendall
Holmes 448,5,5,Holmes Hall
Holmes 390,2,2,Holmes Hall
Holmes 357,1,2,Holmes Hall
Kuykendall 716 Hallway,2,2,Kuykendall
Holmes 347,2,2,Holmes Hall
Holmes 142 Makai,0,0,Holmes Hall
Holmes 287,0,1,Holmes Hall
Kuykendall 426 Hallway,1,2,Kuykendall
Kuykendall 206 Temp,7,22,Kuykendall
Kuykendall 313,1,23,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,3,3,Holmes Hall
Holmes 310B,4,6,Holmes Hall
Kuykendall 106A,1,15,Kuykendall
Kuykendall 307 DH,0,17,Kuykendall
Holmes 240C,3,10,Holmes Hall
Holmes 447 Hallway,0,0,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,2,3,Holmes Hall
Holmes 385 DH,2,6,Holmes Hall
Kuykendall 107 Hallway,4,11,Kuykendall
Kuykendall 616 Hallway,1,2,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,0,Holmes Hall
Holmes 336 Hallway,1,4,Holmes Hall
Kuykendall 304,0,2,Kuykendall
Holmes 348D,2,2,Holmes Hall
Kuykendall 523 Hallway,1,1,Kuykendall
Moore 151,0,7,Moore Hall
Moore 569,2,3,Moore Hall
Moore 424,2,3,Moore Hall
Moore 117 DH,2,9,Moore Hall
Moore 564 Hallway,2,2,Moore Hall
Moore 119,2,4,Moore Hall
Moore 216,1,2,Moore Hall
Moore 264,1,4,Moore Hall
Moore 204,0,0,Moore Hall
Moore 228 Makai,0,2,Moore Hall
Moore 111,1,3,Moore Hall
Moore 117 Ewa,0,1,Moore Hall
Moore 202,0,0,Moore Hall
Moore 155A,1,4,Moore Hall
Moore 227,2,9,Moore Hall
Moore 423 Hallway,1,2,Moore Hall
Moore 259,1,3,Moore Hall
Moore 211 Hallway,1,1,Moore Hall
Moore 120,0,2,Moore Hall
Moore 203,0,4,Moore Hall
Holmes 306,0,0,Holmes Hall
Kuykendall 209 DH,0,7,Kuykendall
Holmes 308,0,2,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,3,57,Holmes Hall
Holmes 386,0,1,Holmes Hall
Holmes 140A,2,3,Holmes Hall
Holmes 350A,0,0,Holmes Hall
Kuykendall 408,0,2,Kuykendall
Kuykendall 223 Hallway,1,2,Kuykendall
Kuykendall 310,0,7,Kuykendall
Kuykendall 424 Hallway,1,2,Kuykendall
Holmes 183,0,1,Holmes Hall
Holmes 388,0,0,Holmes Hall
Holmes 286 Hallway,1,1,Holmes Hall
Kuykendall 401A,1,3,Kuykendall
Kuykendall 201 Hallway,0,2,Kuykendall
Kuykendall 305,1,2,Kuykendall
Kuykendall 101 Hallway DH,2,5,Kuykendall
Holmes 458,0,0,Holmes Hall
Holmes 288A,4,5,Holmes Hall
Holmes 457,0,0,Holmes Hall
Holmes 288,1,3,Holmes Hall
Kuykendall 407,1,8,Kuykendall
Kuykendall 101 Hallway Ewa,1,1,Kuykendall
Kuykendall 303,0,1,Kuykendall
Kuykendall 301 Ewa,1,2,Kuykendall
Holmes 300 Hallway,0,2,Holmes Hall
Holmes 382 Hallway,1,2,Holmes Hall
Holmes 341 Hallway,0,0,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,0,2,Kuykendall
Holmes 451,0,0,Holmes Hall
Holmes 304 Hallway,3,6,Holmes Hall
Holmes 182,0,1,Holmes Hall
Kuykendall 306 DH,1,6,Kuykendall
Kuykendall 301 DH,1,5,Kuykendall
Holmes 102MA,2,4,Holmes Hall
Holmes 181,1,1,Holmes Hall
Kuykendall 516 Hallway,0,1,Kuykendall
Holmes 458 Hallway,6,6,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,2,2,Holmes Hall
Kuykendall 216 Hallway,0,3,Kuykendall
Holmes 387,0,2,Holmes Hall
Holmes 385 Hallway,0,2,Holmes Hall
Kuykendall 210,1,21,Kuykendall
Kuykendall 307 Ewa,0,0,Kuykendall
Holmes 286,0,1,Holmes Hall
Holmes 389,0,0,Holmes Hall
Kuykendall 623 Hallway,1,1,Kuykendall
Kuykendall 209 Ewa,0,2,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,1,21,Holmes Hall
Kuykendall 302,0,1,Kuykendall
Holmes 351 Hallway,0,0,Holmes Hall
Kuykendall 713 Hallway,0,1,Kuykendall
Kuykendall 306 Ewa,1,16,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 142A,0,2,Holmes Hall
Holmes 345 Hallway,1,3,Holmes Hall
Kuykendall 218 Hallway,0,0,Kuykendall
Holmes 449 Hallway,2,2,Holmes Hall
Holmes 309,1,5,Holmes Hall
Holmes 180 Makai,0,1,Holmes Hall
Holmes 101 Civil Engineering,0,2,Holmes Hall
Kuykendall 406,0,4,Kuykendall
Kuykendall Annex Rm 7,3,18,Kuykendall
Holmes 288A Hallway,1,9,Holmes Hall
Holmes 2nd Fl DH Commons,1,13,Holmes Hall
Holmes 247 Mauka,0,1,Holmes Hall
Holmes 307,4,4,Holmes Hall
Holmes 408,0,0,Holmes Hall
Holmes 485 Hallway,0,0,Holmes Hall
Holmes 482 Hallway,0,0,Holmes Hall
Holmes 489 Hallway,1,5,Holmes Hall
Holmes 102 Hallway,3,68,Holmes Hall
Holmes 406 Hallway,0,0,Holmes Hall
Holmes 408A,1,1,Holmes Hall
Holmes 100 Stairs,0,1,Holmes Hall
Holmes 101,1,2,Holmes Hall
Holmes 489,0,0,Holmes Hall
Holmes 486,1,1,Holmes Hall
Holmes 209,1,1,Holmes Hall
Holmes 102MC,0,0,Holmes Hall
Holmes Ewa Makai Stairs,1,33,Holmes Hall
Holmes 492,0,0,Holmes Hall
Holmes 207 Hallway,1,4,Holmes Hall
Holmes 102MD,0,0,Holmes Hall
Holmes 411,0,0,Holmes Hall
Holmes BET,0,0,Holmes Hall
Holmes 101A,1,1,Holmes Hall
Holmes 240 Ewa,0,0,Holmes Hall
Holmes 243,0,1,Holmes Hall
Holmes 248,0,0,Holmes Hall
Holmes 246,2,2,Holmes Hall
Holmes 244A,0,0,Holmes Hall
Holmes 491,0,0,Holmes Hall
Holmes 242 Makai,0,0,Holmes Hall
Holmes 240K Hallway,0,2,Holmes Hall
Holmes 140,1,1,Holmes Hall
Holmes 102B,0,0,Holmes Hall
Holmes 406A,0,0,Holmes Hall
Holmes 487,7,7,Holmes Hall
Holmes 206A,3,3,Holmes Hall
Holmes 411 Hallway,0,5,Holmes Hall
Holmes 141 Hallway,4,30,Holmes Hall
Holmes 102,0,2,Holmes Hall
Holmes 241,0,0,Holmes Hall
Holmes 210,1,1,Holmes Hall
Holmes 211 Mauka,0,1,Holmes Hall
Holmes 144,0,5,Holmes Hall
Holmes 2nd Fl Ewa Commons,1,12,Holmes Hall
Holmes 240 DH,0,2,Holmes Hall
Holmes 244 Makai,0,0,Holmes Hall
Holmes 101 Hallway,2,22,Holmes Hall
Holmes 143C,0,1,Holmes Hall
HIG Makai-DH Exterior,2,34,HIG
Holmes 206 Hallway,5,9,Holmes Hall
Holmes 412,0,1,Holmes Hall
PSB 111,0,3,Physical Science Building
PSB 217 Makai Ewa,0,0,Physical Science Building
Watanabe 213 Hallway,5,7,Watanabe
Keller 218,0,5,Keller
Keller 103 LAVA,0,1,Keller
Watanabe 415,0,0,Watanabe
Watanabe 225 Hallway,0,3,Watanabe
Keller 219,1,16,Keller
Keller 401A Hallway,2,2,Keller
Keller 301A Hallway,1,1,Keller
Keller 413,2,4,Keller
Keller 402,0,1,Keller
Keller 303 Ewa,0,5,Keller
Keller 214,2,7,Keller
Keller 213,0,3,Keller
Keller 304A Hallway,1,2,Keller
Keller 304 Hallway,2,3,Keller
Keller 313,1,11,Keller
Keller 301,0,4,Keller
Keller 302 DH,1,5,Keller
Keller 302 Ewa,2,5,Keller
Keller 303 DH,0,7,Keller
Keller 403 Hallway,1,3,Keller
Keller 314,1,5,Keller
Keller 414,1,1,Keller
Keller 403,0,1,Keller
Keller 401,1,4,Keller
Bilger Hall 319 Makai,0,1,Bilger Hall
Bilger Hall 309,2,4,Bilger Hall
Keller 102 Makai Ewa,0,1,Keller
Keller 102 Makai DH,1,2,Keller
Keller 102 Mauka,0,0,Keller
Keller 201,1,1,Keller
Keller 404,1,3,Keller
Bilger Hall 335 Mauka DH,0,1,Bilger Hall
Bilger Hall 201,1,6,Bilger Hall
Keller 406,0,2,Keller
Bilger Hall 212,1,4,Bilger Hall
Bilger Hall 337,0,0,Bilger Hall
Keller 209,0,1,Keller
Bilger Hall 314,0,4,Bilger Hall
Bilger Hall 239 Hallway,4,7,Bilger Hall
Keller 203,2,25,Keller
Bilger Hall 335 Mauka Ewa,1,3,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,0,0,Keller
Bilger Hall 341A,0,1,Bilger Hall
Bilger Hall 152 Ewa Mauka,0,2,Bilger Hall
Bilger Hall 116,0,1,Bilger Hall
Bilger Hall 150 Ewa,0,2,Bilger Hall
Bilger Hall 112,1,6,Bilger Hall
Bilger Hall 311A,1,3,Bilger Hall
Bilger Hall 335 Makai Ewa,1,4,Bilger Hall
Bilger Addition 217 Hallway,1,2,Bilger Addition
Krauss 101B Hallway,2,16,Krauss
Bilger Hall 207,3,3,Bilger Hall
Bilger Addition 103 Hallway,1,4,Bilger Addition
Bilger Addition 105 Hallway,1,8,Bilger Addition
Bilger Addition 405 Hallway,1,2,Bilger Addition
Bilger Hall 152 DH Mauka,1,3,Bilger Hall
Bilger Hall 235 Hallway,1,6,Bilger Hall
Bilger Hall 107,0,1,Bilger Hall
Bilger Hall 150 Mauka,1,1,Bilger Hall
Bilger Hall 335 Makai DH,1,1,Bilger Hall
Krauss 014,0,1,Krauss
Bilger Hall 152 DH Makai,0,2,Bilger Hall
Bilger Hall 214,0,1,Bilger Hall
Krauss 120,0,4,Krauss
Bilger Hall 247 Hallway,0,1,Bilger Hall
Bilger Hall 319 Mauka,1,2,Bilger Hall
Krauss 023,4,11,Krauss
Bilger Hall 321,3,5,Bilger Hall
Bilger Hall 205,0,3,Bilger Hall
Bilger Hall 251,1,3,Bilger Hall
Krauss 011,0,0,Krauss
Krauss 002 Gallery,0,3,Krauss
Bilger Addition 214 Hallway,1,38,Bilger Addition
Bilger Hall 152 Ewa Makai,0,0,Bilger Hall
Krauss 004A,3,50,Krauss
Bilger Hall 303 Hallway,2,7,Bilger Hall
Krauss 110,0,9,Krauss
Bilger Hall 301,0,0,Bilger Hall
Bilger Addition 303 Hallway,2,3,Bilger Addition
Krauss 101J Hallway,1,9,Krauss
Bilger Hall 202,0,4,Bilger Hall
Bilger Hall 338,1,3,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,0,5,Krauss
Bilger Addition 001 Hallway,0,2,Bilger Addition
Bilger Addition 211 Hallway,1,22,Bilger Addition
Bilger Hall 245 Hallway,2,2,Bilger Hall
Bilger Addition 416 Hallway,1,6,Bilger Addition
Bilger Addition 118 Hallway,1,6,Bilger Addition
Bilger Hall 119,1,2,Bilger Hall
HIG 318,3,22,HIG
HIG 131,0,9,HIG
