Device,Max Clients,Unique Clients,Building
Edmondson 408,1,2,Edmondson Hall
Edmondson 212,0,0,Edmondson Hall
Edmondson 301 Mauka,2,3,Edmondson Hall
Edmondson 301 Makai,1,1,Edmondson Hall
Edmondson 401 Center,1,1,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,2,4,Webster Hall
Edmondson 301 Center,2,3,Edmondson Hall
Edmondson 401 Mauka,2,2,Edmondson Hall
Webster 101 Mauka,6,9,Webster Hall
Webster 446 Hallway,4,4,Webster Hall
Webster 114,0,2,Webster Hall
Webster 116,2,2,Webster Hall
Edmondson 411,3,4,Edmondson Hall
Webster 203 Ewa,0,0,Webster Hall
Webster 103 Hallway,1,2,Webster Hall
Edmondson 418,0,1,Edmondson Hall
Edmondson 203,2,2,Edmondson Hall
Webster 102,0,1,Webster Hall
Webster 112,2,4,Webster Hall
Edmondson 313,4,4,Edmondson Hall
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,1,2,Edmondson Hall
Edmondson 201,0,1,Edmondson Hall
Webster 407 Hallway,1,1,Webster Hall
Edmondson 414,0,1,Edmondson Hall
Webster 327 Hallway,5,10,Webster Hall
Webster 303 Hallway,2,10,Webster Hall
Edmondson 215,1,6,Edmondson Hall
Webster 101 Makai,1,5,Webster Hall
Webster 103,0,0,Webster Hall
Webster Hallway 319E,2,4,Webster Hall
Webster 412 Hallway,0,0,Webster Hall
Webster 314 Hallway,3,6,Webster Hall
Webster 205,0,0,Webster Hall
Edmondson 213A,1,2,Edmondson Hall
Webster 214 Hallway,0,0,Webster Hall
Webster 438 Hallway,0,1,Webster Hall
Webster 432 Hallway,1,4,Webster Hall
Webster 218 Hallway,0,0,Webster Hall
Edmondson 309,0,0,Edmondson Hall
Edmondson 205,1,1,Edmondson Hall
Webster 203 Mauka,0,0,Webster Hall
Webster Hallway 317,4,7,Webster Hall
Webster 442 Hallway,0,0,Webster Hall
Webster 337 Hallway,1,2,Webster Hall
Webster 323 Hallway,2,4,Webster Hall
Edmondson 318,2,5,Edmondson Hall
Edmondson 308,0,1,Edmondson Hall
Webster 301,2,12,Webster Hall
Webster 402,3,4,Webster Hall
Webster 104,0,0,Webster Hall
Webster 201A,1,4,Webster Hall
Webster 204AA,1,2,Webster Hall
Edmondson 4th Fl Lanai,3,5,Edmondson Hall
Webster 113,0,2,Webster Hall
Webster 334,6,8,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,0,1,Webster Hall
Webster 200A,1,11,Webster Hall
Snyder 410 Hallway,2,3,Snyder Hall
Webster 332 Hallway,1,10,Webster Hall
Webster 201,0,0,Webster Hall
Webster 222 Hallway,0,0,Webster Hall
Snyder 411 Hallway,0,0,Snyder Hall
Spalding 353B,0,0,Spalding Hall
Spalding 354D,1,2,Spalding Hall
Paradise Palms DH Makai Dining,0,0,Paradise Palms
Paradise Palms Dunkin,0,1,Paradise Palms
Spalding 352,0,1,Spalding Hall
Spalding 255,5,12,Spalding Hall
Paradise Palms Center Dining,0,0,Paradise Palms
Spalding 454,0,4,Spalding Hall
Spalding 362,0,0,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,0,0,Paradise Palms
Paradise Palms DH Mauka Dining,0,0,Paradise Palms
Spalding 155 Makai Ewa,0,1,Spalding Hall
Spalding 354,1,3,Spalding Hall
Spalding 155 Makai DH,0,0,Spalding Hall
Spalding 360,0,0,Spalding Hall
Spalding 453A,0,2,Spalding Hall
Spalding 257,0,2,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,0,2,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,1,2,Snyder Hall
Emergency Call Box Snyder,0,1,Snyder Hall
Noelani A 107T,3,6,Noelani
HIG 314A,0,0,HIG
HIG 351 Hallway,0,0,HIG
HIG 312,0,0,HIG
HIG 340,1,1,HIG
HIG 305A,0,0,HIG
HIG 318,1,9,HIG
HIG 131,0,4,HIG
HIG 364 Hallway,0,0,HIG
HIG 353,0,2,HIG
HIG 337,0,1,HIG
HIG 367,0,0,HIG
HIG 316,0,1,HIG
HIG 333,2,3,HIG
HIG 303,0,0,HIG
HIG 109,2,10,HIG
HIG 315,0,0,HIG
HIG 376,0,0,HIG
HIG 151,0,18,HIG
HIG 311,0,0,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,1,4,HIG
HIG 105B,0,0,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,1,5,HIG
HIG 372,0,0,HIG
HIG 117A,0,1,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,1,2,HIG
HIG 131A,3,4,HIG
HIG 362,2,2,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,3,7,Kuykendall
HIG 417 Mauka,0,0,HIG
HIG 440,0,1,HIG
HIG 215C,0,0,HIG
HIG 116,0,5,HIG
HIG 213,0,0,HIG
Kuykendall 101 DH,0,0,Kuykendall
Kuykendall 310 Hallway,0,0,Kuykendall
Kuykendall 307 Hallway,0,0,Kuykendall
HIG 412,0,1,HIG
HIG 410A,0,0,HIG
HIG 135,0,2,HIG
HIG 305,0,1,HIG
HIG 211,0,2,HIG
HIG 413,0,0,HIG
HIG 432,3,4,HIG
HIG 232,0,4,HIG
Kuykendall 210 Hallway,1,3,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,1,1,Kuykendall
HIG 336,1,2,HIG
Kuykendall 412 Hallway,1,2,Kuykendall
HIG 131C,2,4,HIG
HIG 210,0,0,HIG
Kuykendall 213,0,2,Kuykendall
Kuykendall 201A,2,2,Kuykendall
HIG 205,0,0,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,0,1,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,0,HIG
HIG 406,0,1,HIG
HIG 238,0,2,HIG
Kuykendall 316 Hallway,0,0,Kuykendall
Kuykendall 409 Hallway,0,1,Kuykendall
HIG 409D,0,0,HIG
HIG 411,3,3,HIG
HIG 107,0,2,HIG
HIG 105,0,0,HIG
HIG 418,0,0,HIG
Kuykendall 323 Hallway,2,3,Kuykendall
HIG 152 Ewa,2,2,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,1,2,HIG
HIG 206,0,0,HIG
HIG 416B,1,1,HIG
Kuykendall 225 Hallway,1,1,Kuykendall
HIG 409,0,0,HIG
HIG 115,2,6,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,0,1,HIG
Kuykendall 325 Hallway,0,0,Kuykendall
HIG 231,0,0,HIG
HIG 421,2,3,HIG
Kuykendall 207 Hallway,0,5,Kuykendall
HIG 133,0,7,HIG
Kuykendall 309 Hallway,0,1,Kuykendall
Kuykendall 402 Hallway,2,3,Kuykendall
HIG 417 Makai,0,0,HIG
HIG 415A,0,0,HIG
Keller 302 Ewa,0,2,Keller
Keller 303 DH,1,10,Keller
Keller 403 Hallway,1,1,Keller
Keller 314,1,5,Keller
Keller 414,1,2,Keller
Keller 403,0,1,Keller
Keller 401,2,3,Keller
Bilger Hall 319 Makai,0,1,Bilger Hall
Bilger Hall 309,3,6,Bilger Hall
Keller 102 Makai Ewa,0,1,Keller
Keller 102 Makai DH,1,2,Keller
Keller 102 Mauka,0,0,Keller
Keller 201,1,1,Keller
Keller 404,2,6,Keller
Bilger Hall 335 Mauka DH,0,0,Bilger Hall
Bilger Hall 201,1,4,Bilger Hall
Keller 406,0,3,Keller
Bilger Hall 212,2,6,Bilger Hall
Bilger Hall 337,0,1,Bilger Hall
Keller 209,1,5,Keller
Bilger Hall 314,1,4,Bilger Hall
Bilger Hall 239 Hallway,6,7,Bilger Hall
Keller 203,2,21,Keller
Bilger Hall 335 Mauka Ewa,2,4,Bilger Hall
Keller 103 Vault,0,3,Keller
Keller 204,0,0,Keller
Bilger Hall 341A,0,0,Bilger Hall
Bilger Hall 152 Ewa Mauka,1,2,Bilger Hall
Bilger Hall 116,0,1,Bilger Hall
Bilger Hall 150 Ewa,1,3,Bilger Hall
Bilger Hall 112,1,9,Bilger Hall
Bilger Hall 311A,1,3,Bilger Hall
Bilger Hall 335 Makai Ewa,1,2,Bilger Hall
Bilger Addition 217 Hallway,0,1,Bilger Addition
Krauss 101B Hallway,2,10,Krauss
Bilger Hall 207,1,1,Bilger Hall
Bilger Addition 103 Hallway,0,5,Bilger Addition
Bilger Addition 105 Hallway,1,9,Bilger Addition
Bilger Addition 405 Hallway,1,2,Bilger Addition
Bilger Hall 152 DH Mauka,1,4,Bilger Hall
Bilger Hall 235 Hallway,2,5,Bilger Hall
Bilger Hall 107,0,3,Bilger Hall
Bilger Hall 150 Mauka,1,5,Bilger Hall
Bilger Hall 335 Makai DH,0,3,Bilger Hall
Krauss 014,1,2,Krauss
Bilger Hall 152 DH Makai,0,0,Bilger Hall
Bilger Hall 214,0,1,Bilger Hall
Krauss 120,0,6,Krauss
Bilger Hall 247 Hallway,0,0,Bilger Hall
Bilger Hall 319 Mauka,0,2,Bilger Hall
Krauss 023,4,10,Krauss
Bilger Hall 321,3,3,Bilger Hall
Bilger Hall 205,1,3,Bilger Hall
Bilger Hall 251,0,2,Bilger Hall
Krauss 011,0,0,Krauss
Krauss 002 Gallery,0,1,Krauss
Bilger Addition 214 Hallway,1,24,Bilger Addition
Bilger Hall 152 Ewa Makai,0,2,Bilger Hall
Krauss 004A,1,26,Krauss
Bilger Hall 303 Hallway,2,5,Bilger Hall
Krauss 110,1,9,Krauss
Bilger Hall 301,0,0,Bilger Hall
Bilger Addition 303 Hallway,2,4,Bilger Addition
Krauss 101J Hallway,1,7,Krauss
Bilger Hall 202,0,2,Bilger Hall
Bilger Hall 338,0,2,Bilger Hall
Bilger Hall 341,0,1,Bilger Hall
Krauss 001,0,1,Krauss
Bilger Addition 001 Hallway,0,0,Bilger Addition
Bilger Addition 211 Hallway,1,12,Bilger Addition
Bilger Hall 245 Hallway,1,1,Bilger Hall
Moore 256 DH,0,2,Moore Hall
Moore 156,2,9,Moore Hall
Moore 360 Hallway,2,2,Moore Hall
Moore 302 Hallway,0,1,Moore Hall
Moore 573 Hallway,2,2,Moore Hall
Moore 115,0,1,Moore Hall
Moore 423 Makai,1,2,Moore Hall
Moore 326,1,1,Moore Hall
Moore 423 Mauka,0,4,Moore Hall
Moore 112,1,6,Moore Hall
Moore 256 Ewa,1,15,Moore Hall
Moore 253,0,7,Moore Hall
Moore 2ndFlIDF Makai,0,0,Moore Hall
Moore 572,0,2,Moore Hall
Moore 218 Hallway,0,1,Moore Hall
Moore 161,2,7,Moore Hall
Moore 258,0,3,Moore Hall
Moore 570,2,3,Moore Hall
Moore 481 Hallway,1,1,Moore Hall
Moore 496 Hallway,0,1,Moore Hall
Moore 417,1,1,Moore Hall
Moore 324,0,0,Moore Hall
Moore 493 Hallway,1,1,Moore Hall
Moore 102,0,3,Moore Hall
Moore 151,1,10,Moore Hall
Moore 569,2,2,Moore Hall
Moore 424,1,3,Moore Hall
Moore 117 DH,1,3,Moore Hall
Moore 564 Hallway,2,2,Moore Hall
Moore 119,0,4,Moore Hall
Moore 216,0,0,Moore Hall
Moore 264,0,2,Moore Hall
Moore 204,0,1,Moore Hall
Moore 228 Makai,0,4,Moore Hall
Moore 111,1,4,Moore Hall
Moore 117 Ewa,0,4,Moore Hall
Moore 202,0,1,Moore Hall
Moore 155A,2,4,Moore Hall
Moore 227,0,8,Moore Hall
Moore 423 Hallway,3,3,Moore Hall
Moore 259,0,3,Moore Hall
Moore 211 Hallway,0,1,Moore Hall
Moore 120,1,5,Moore Hall
Moore 203,0,1,Moore Hall
Moore 105,0,1,Moore Hall
Moore 224,0,0,Moore Hall
Moore 421 Hallway,0,2,Moore Hall
Moore 414 Hallway,1,1,Moore Hall
Moore 226,0,0,Moore Hall
Moore 207,0,3,Moore Hall
Moore 208A Hallway,2,3,Moore Hall
Moore 254,2,6,Moore Hall
Moore 394,3,3,Moore Hall
Moore 206,1,4,Moore Hall
Moore 228 Mauka,1,13,Moore Hall
Hamilton P3 456,0,0,Hamilton Library
Hamilton P1 003 - INS Commons Area,0,1,Hamilton Library
Hamilton P3 356 Makai,0,3,Hamilton Library
Hamilton P3 550,0,0,Hamilton Library
Hamilton P2 235 Hallway,1,1,Hamilton Library
Hamilton P2 112B,0,11,Hamilton Library
Hamilton P2 109A,0,2,Hamilton Library
Hamilton P3 A260 Mauka,0,0,Hamilton Library
Hamilton P2 504,0,1,Hamilton Library
Hamilton P3 553,0,0,Hamilton Library
Hamilton P3 356 Mauka,0,0,Hamilton Library
Hamilton P3 552 DH,2,2,Hamilton Library
Hamilton P3 354A DH,1,1,Hamilton Library
Hamilton P2 526,0,1,Hamilton Library
Hamilton P3 150A,1,4,Hamilton Library
Hamilton P3 A153,0,5,Hamilton Library
Hamilton P2 114A/113,1,9,Hamilton Library
Hamilton P3 Bridge,0,4,Hamilton Library
Hamilton P3 A260 Makai,0,1,Hamilton Library
Hamilton P3 456 Mauka,0,0,Hamilton Library
Hamilton P2 008I Hallway,0,0,Hamilton Library
Hamilton P2 401,2,2,Hamilton Library
Hamilton P3 456 Makai,1,4,Hamilton Library
Hamilton P3 454A DH,0,0,Hamilton Library
Hamilton P3 A261 Study Area,0,1,Hamilton Library
Hamilton P3 151E,0,1,Hamilton Library
Hamilton P3 150A Study Area,0,4,Hamilton Library
Hamilton P3 553C,1,3,Hamilton Library
Hamilton P3 356,1,1,Hamilton Library
Hamilton P3 258,0,4,Hamilton Library
Hamilton P2 501,1,1,Hamilton Library
Hamilton P2 120,1,2,Hamilton Library
Hamilton P2 200 Elevator7 Column,0,2,Hamilton Library
Hamilton P2 110A,2,4,Hamilton Library
Hamilton 412 Hallway,0,0,Hamilton Library
Hamilton P1 100 CLIC,4,8,Hamilton Library
Hamilton 4th Fl Asia 39,0,0,Hamilton Library
Hamilton P2 113,1,5,Hamilton Library
Hamilton P2 422/423 Hallway,1,1,Hamilton Library
Hamilton P1 301-Conference Rm,0,0,Hamilton Library
Hamilton P1 101 Ewa,1,5,Hamilton Library
Hamilton P2 014 DH,2,2,Hamilton Library
Hamilton P2 320,0,0,Hamilton Library
Hamilton P2 511,0,0,Hamilton Library
Hamilton P3 BET,0,0,Hamilton Library
Hamilton P1 002-Administration,1,1,Hamilton Library
Hamilton P1 200,0,0,Hamilton Library
Hamilton P3 552 Ewa,1,1,Hamilton Library
Hamilton P2 400,1,1,Hamilton Library
Hamilton P3 156,0,1,Hamilton Library
Hamilton P1 003 Mauka,0,1,Hamilton Library
Hamilton P2 016,2,4,Hamilton Library
Hamilton P1 003F,1,1,Hamilton Library
Hamilton 4th Fl Asia 12,0,0,Hamilton Library
Hamilton P2 306 Ewa,2,2,Hamilton Library
Hamilton P2 006B,1,3,Hamilton Library
Hamilton P1 002k (old),0,0,Hamilton Library
Hamilton P3 052,3,5,Hamilton Library
Hamilton 4th Fl Asia 27,0,0,Hamilton Library
Hamilton P1 006A Ewa,0,0,Hamilton Library
Hamilton P2 405-Asia-Collections-Staff,0,0,Hamilton Library
Hamilton P1 201 Hallway,0,2,Hamilton Library
Hamilton P1 102,0,0,Hamilton Library
Hamilton 4th Fl Asia 32,0,0,Hamilton Library
Hamilton PI 006C,0,1,Hamilton Library
Hamilton P2 108,2,5,Hamilton Library
Hamilton P2 1stFl Elevator,1,14,Hamilton Library
Hamilton P1 006D Ewa,1,1,Hamilton Library
Hamilton P1 006A,0,0,Hamilton Library
Hamilton P1 006D DH,0,0,Hamilton Library
Hamilton P1 211 Hallway,0,1,Hamilton Library
Hamilton P2 029,2,5,Hamilton Library
Hamilton P1 208,1,1,Hamilton Library
Hamilton P1 006 DH,0,0,Hamilton Library
Hamilton P1 202,0,0,Hamilton Library
Hamilton P1 101 DH,2,12,Hamilton Library
Hamilton P1 100-Study Area,3,9,Hamilton Library
Hamilton 4th Fl Asia 22,0,0,Hamilton Library
Bilger Addition 416 Hallway,2,8,Bilger Addition
Bilger Addition 118 Hallway,2,7,Bilger Addition
Bilger Hall 119,1,10,Bilger Hall
Bilger Addition 206 Hallway,1,5,Bilger Addition
Krauss 017A Hallway,0,2,Krauss
Bilger Addition 012,0,2,Bilger Addition
Krauss 003,1,18,Krauss
Krauss Annex U Rm 7,1,6,Krauss
Bilger Addition 004 Hallway,0,0,Bilger Addition
Bilger Addition 205 Hallway,0,0,Bilger Addition
Krauss 012,1,10,Krauss
Bilger Addition 320 Hallway,0,4,Bilger Addition
Bilger Addition 302 Hallway,3,14,Bilger Addition
Krauss 114,0,10,Krauss
Bilger Addition 508,1,1,Bilger Addition
Krauss Annex 19 Rm 2,0,0,Krauss
Bilger Addition 115 Hallway,4,15,Bilger Addition
Krauss 111,1,6,Krauss
Krauss 115,1,5,Krauss
Bilger Addition 419 Hallway,0,1,Bilger Addition
Krauss Annex 19 Rm 5,0,0,Krauss
Bilger Addition 116 Hallway,1,4,Bilger Addition
Bilger Addition 418 Hallway,2,4,Bilger Addition
Bilger Addition 209,0,1,Bilger Addition
Bilger Hall 150 Makai,0,4,Bilger Hall
Bilger Hall 104,1,15,Bilger Hall
Bilger Addition 102 Hallway,1,11,Bilger Addition
Bilger Addition 317,2,4,Bilger Addition
Krauss Annex U Rm 1,2,46,Krauss
Bilger Addition 307 Hallway,1,2,Bilger Addition
Bilger Addition 402 Hallway,1,4,Bilger Addition
Bilger Addition 511,1,2,Bilger Addition
Bilger Addition 407 Hallway,0,6,Bilger Addition
Krauss 101 (Outside 101D),1,4,Krauss
Krauss 118,1,10,Krauss
Krauss 102C,1,29,Krauss
Krauss 113 Conference Room,0,5,Krauss
Krauss 102D,0,5,Krauss
Burns 4020,2,3,Burns
Kennedy 104 Hallway,1,2,Kennedy
Kennedy 204,0,2,Kennedy
Kennedy Mezzanine,1,3,Kennedy
Kennedy 111 Hallway,1,2,Kennedy
Kennedy Theatre Box Office (rm 207),1,1,Kennedy
Kennedy Landing Outside 404,0,2,Kennedy
Student Health 103 Hallway,3,8,Student Health
Student Health 154 Hallway,4,12,Student Health
Student Health 108,3,9,Student Health
Student Health 146,3,4,Student Health
Kennedy 209 Makai,1,1,Kennedy
Kennedy 210B,3,4,Kennedy
Student Health 122 Hallway,6,16,Student Health
Student Health 114 Hallway,0,2,Student Health
Student Health 111 Hallway,0,1,Student Health
Student Health 136 Hallway,1,15,Student Health
Building 37 Ewa,0,5,Building 37
Building 37 DH,0,4,Building 37
Parking Kiosk EWC,1,18,Entrance Kiosks
MSB 434 Hallway,3,4,Marine Science Building
MSB 312,1,1,Marine Science Building
MSB 102,0,0,Marine Science Building
MSB 317C Hallway,1,4,Marine Science Building
MSB 114 DH Makai,0,0,Marine Science Building
MSB 113,0,0,Marine Science Building
MSB 229 Hallway,1,4,Marine Science Building
MSB 401,1,3,Marine Science Building
MSB 617 Hallway,0,0,Marine Science Building
MSB 414 Hallway,0,0,Marine Science Building
MSB 532 Hallway,2,4,Marine Science Building
MSB 620 Hallway,0,1,Marine Science Building
MSB 100 Hallway,1,8,Marine Science Building
MSB 428 Hallway,0,0,Marine Science Building
MSB 100 DH Makai,0,0,Marine Science Building
MSB 114 Ewa Mauka,0,0,Marine Science Building
MSB 513 Hallway,0,0,Marine Science Building
MSB 301 Hallway,0,2,Marine Science Building
MSB 502,0,0,Marine Science Building
MSB 303,0,1,Marine Science Building
MSB 422,0,0,Marine Science Building
MSB 421 Hallway,0,0,Marine Science Building
MSB 227,1,3,Marine Science Building
MSB 507 Hallway,0,0,Marine Science Building
MSB 307,0,3,Marine Science Building
MSB 212 Hallway,0,2,Marine Science Building
MSB 100 DH Mauka,1,1,Marine Science Building
MSB 626 Hallway,3,3,Marine Science Building
MSB 603 Hallway,5,7,Marine Science Building
MSB 631 Hallway,1,1,Marine Science Building
MSB 205,3,12,Marine Science Building
MSB 315,0,0,Marine Science Building
MSB 522 Hallway,1,3,Marine Science Building
Art 127 Tempo,0,1,Art
Art 103,0,1,Art
MSB 405,1,2,Marine Science Building
MSB 100 Ewa Makai,0,0,Marine Science Building
MSB 114 DH Mauka,0,0,Marine Science Building
Art 331,0,0,Art
MSB 211,1,6,Marine Science Building
MSB 411 Hallway,5,6,Marine Science Building
Art 330,0,0,Art
MSB 519 Hallway,0,0,Marine Science Building
Art 132 Mauka DH,1,1,Art
MSB 430 Hallway,1,1,Marine Science Building
MSB 425 Hallway,1,1,Marine Science Building
MSB 305 Hallway,0,1,Marine Science Building
MSB 316,0,2,Marine Science Building
Art 101 Ewa,1,7,Art
MSB 606 Hallway,0,2,Marine Science Building
MSB 110,0,0,Marine Science Building
Art 207,0,0,Art
MSB 500A,1,1,Marine Science Building
MSB 314,0,0,Marine Science Building
MSB 401 Hallway,1,3,Marine Science Building
MSB 108,0,0,Marine Science Building
MSB 528 Hallway,1,1,Marine Science Building
Art 341,0,1,Art
Art 337,0,0,Art
MSB 419 Hallway,0,2,Marine Science Building
Art 350,4,7,Art
MSB 200,2,3,Marine Science Building
MSB 404,1,2,Marine Science Building
Art 365,1,2,Art
Art 343,1,6,Art
Art 302,0,1,Art
MSB 107,1,2,Marine Science Building
Art 363,0,2,Art
MSB 218 Hallway,2,3,Marine Science Building
MSB 207 Hallway,0,2,Marine Science Building
MSB 633 Hallway,1,2,Marine Science Building
MSB 203,1,3,Marine Science Building
MSB 515 Hallway,0,0,Marine Science Building
MSB 325 Hallway,2,2,Marine Science Building
MSB 604,0,1,Marine Science Building
MSB 322 Hallway,0,1,Marine Science Building
MSB 612 Hallway,2,3,Marine Science Building
MSB 205C Hallway,3,5,Marine Science Building
Art 143,1,18,Art
Art 121,0,0,Art
Art 119,0,4,Art
Art 142,1,10,Art
Art 325,0,3,Art
Art 101,1,3,Art
Art 223,1,13,Art
Art 366,2,3,Art
Art 112,0,0,Art
Art 346,1,5,Art
Art 114,0,0,Art
Art 311,1,3,Art
Art 331T,2,13,Art
Art 364,1,5,Art
Art 204,1,5,Art
Art 355,1,10,Art
Art 132 Mauka,0,1,Art
Art 132 Makai,0,3,Art
Art 144,0,3,Art
Art 103C,0,0,Art
Art 210,1,2,Art
Art 339,0,2,Art
Art 134,0,1,Art
Art 205 Hallway,2,3,Art
Art 314,1,10,Art
Art 110,0,0,Art
Art 119A,1,12,Art
Sakamaki D301 Hallway,1,3,Sakamaki
Sakamaki B401 Hallway,0,2,Sakamaki
Sakamaki C301,1,1,Sakamaki
Sakamaki A104,1,14,Sakamaki
Sakamaki A300,1,1,Sakamaki
