Device,Max Clients,Unique Clients,Building
Hamilton P2 508,0,1,Hamilton Library
Hamilton P2 014 Ewa,1,3,Hamilton Library
Hamilton 4th Fl Asia 20,0,0,Hamilton Library
Hamilton P1 002K,0,0,Hamilton Library
Hamilton P2 112,2,5,Hamilton Library
Hamilton P2 3rdFl-Freight Elevator,0,2,Hamilton Library
Hamilton P2 026,1,4,Hamilton Library
Hamilton P2 306 DH,1,1,Hamilton Library
Hamilton 4th Fl Asia 16,0,0,Hamilton Library
Hamilton P2 159 Mauka,9,17,Hamilton Library
Hamilton 4th Fl Asia 34,0,0,Hamilton Library
Hamilton P1 101 Hallway,2,12,Hamilton Library
Hamilton P2 217 Hallway,1,2,Hamilton Library
Hamilton P2 008 DH,0,0,Hamilton Library
Hamilton P1 159 Makai,7,14,Hamilton Library
Hamilton P1 003 Makai,1,1,Hamilton Library
Hamilton P1 006A GovDocs,2,2,Hamilton Library
Hamilton P2 008 Ewa,6,9,Hamilton Library
Hamilton P2 123,1,2,Hamilton Library
Hamilton P1 006 Ewa,2,2,Hamilton Library
Spalding 258A,0,1,Spalding Hall
Spalding 258,3,6,Spalding Hall
Edmondson 114,2,2,Edmondson Hall
Edmondson 112,3,3,Edmondson Hall
Edmondson 111,0,0,Edmondson Hall
Edmondson 3rd Fl Lanai,1,2,Edmondson Hall
Edmondson 1st Fl Lanai,2,21,Edmondson Hall
Edmondson 2nd Fl Lanai,3,11,Edmondson Hall
Edmondson 104,0,0,Edmondson Hall
Edmondson 101,1,1,Edmondson Hall
Edmondson 110,0,0,Edmondson Hall
Edmondson 103,0,0,Edmondson Hall
Edmondson 408,1,3,Edmondson Hall
Edmondson 212,0,0,Edmondson Hall
Edmondson 301 Mauka,2,3,Edmondson Hall
Edmondson 301 Makai,1,1,Edmondson Hall
Edmondson 401 Center,1,1,Edmondson Hall
Webster 203 Makai,0,0,Webster Hall
Webster 115,2,2,Webster Hall
Edmondson 301 Center,2,2,Edmondson Hall
Edmondson 401 Mauka,2,2,Edmondson Hall
Webster 101 Mauka,5,7,Webster Hall
Webster 446 Hallway,3,6,Webster Hall
Webster 114,0,2,Webster Hall
Webster 116,2,4,Webster Hall
Edmondson 411,4,4,Edmondson Hall
Webster 203 Ewa,0,1,Webster Hall
Webster 103 Hallway,1,2,Webster Hall
Edmondson 418,0,1,Edmondson Hall
Edmondson 203,2,2,Edmondson Hall
Webster 102,0,0,Webster Hall
Webster 112,3,4,Webster Hall
Edmondson 313,0,1,Edmondson Hall
Edmondson 401 Makai,0,0,Edmondson Hall
Edmondson 216,1,3,Edmondson Hall
Edmondson 201,0,0,Edmondson Hall
Webster 407 Hallway,3,3,Webster Hall
Edmondson 414,1,2,Edmondson Hall
Webster 327 Hallway,1,1,Webster Hall
Webster 303 Hallway,2,3,Webster Hall
Edmondson 215,2,4,Edmondson Hall
Webster 101 Makai,3,5,Webster Hall
Webster 103,0,1,Webster Hall
Webster Hallway 319E,1,1,Webster Hall
Webster 412 Hallway,2,3,Webster Hall
Webster 314 Hallway,0,0,Webster Hall
Webster 205,0,1,Webster Hall
Edmondson 213A,0,0,Edmondson Hall
Webster 214 Hallway,0,1,Webster Hall
Webster 438 Hallway,3,5,Webster Hall
Webster 432 Hallway,2,3,Webster Hall
Webster 218 Hallway,0,0,Webster Hall
Edmondson 309,0,0,Edmondson Hall
Edmondson 205,2,2,Edmondson Hall
Webster 203 Mauka,0,0,Webster Hall
Webster Hallway 317,0,0,Webster Hall
Webster 442 Hallway,0,0,Webster Hall
Webster 337 Hallway,1,1,Webster Hall
Webster 323 Hallway,0,0,Webster Hall
Edmondson 318,1,2,Edmondson Hall
Edmondson 308,1,1,Edmondson Hall
Webster 301,2,8,Webster Hall
Webster 402,2,3,Webster Hall
Webster 104,0,0,Webster Hall
Webster 201A,1,1,Webster Hall
Webster 204AA,1,1,Webster Hall
Edmondson 4th Fl Lanai,2,4,Edmondson Hall
Webster 113,0,3,Webster Hall
Webster 334,4,5,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,0,0,Webster Hall
Webster 200A,1,5,Webster Hall
Snyder 410 Hallway,3,4,Snyder Hall
Webster 332 Hallway,1,2,Webster Hall
Webster 201,1,1,Webster Hall
Webster 222 Hallway,0,0,Webster Hall
Snyder 411 Hallway,1,2,Snyder Hall
Spalding 353B,0,0,Spalding Hall
Spalding 354D,0,0,Spalding Hall
Paradise Palms DH Makai Dining,0,0,Paradise Palms
Paradise Palms Dunkin,0,0,Paradise Palms
Spalding 352,0,0,Spalding Hall
Spalding 255,3,11,Spalding Hall
Paradise Palms Center Dining,0,0,Paradise Palms
Spalding 454,0,2,Spalding Hall
Spalding 362,0,0,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,0,0,Paradise Palms
Paradise Palms DH Mauka Dining,0,0,Paradise Palms
Spalding 155 Makai Ewa,0,1,Spalding Hall
Spalding 354,1,2,Spalding Hall
Spalding 155 Makai DH,0,0,Spalding Hall
Spalding 360,1,1,Spalding Hall
Spalding 453A,0,0,Spalding Hall
Spalding 257,0,0,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,0,2,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,0,0,Snyder Hall
Emergency Call Box Snyder,0,0,Snyder Hall
Noelani A 107T,4,11,Noelani
HIG 314A,0,0,HIG
HIG 351 Hallway,1,1,HIG
HIG 312,0,0,HIG
HIG 340,0,0,HIG
HIG 305A,1,1,HIG
HIG 318,3,10,HIG
HIG 131,0,2,HIG
HIG 364 Hallway,0,1,HIG
HIG 222,1,2,HIG
HIG 406,0,0,HIG
HIG 238,0,0,HIG
Kuykendall 316 Hallway,1,1,Kuykendall
Kuykendall 409 Hallway,0,1,Kuykendall
HIG 409D,0,0,HIG
HIG 411,3,4,HIG
HIG 107,0,1,HIG
HIG 105,1,1,HIG
HIG 418,0,0,HIG
Kuykendall 323 Hallway,1,1,Kuykendall
HIG 152 Ewa,0,0,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
HIG 110 Makai Ewa,0,0,HIG
HIG 206,0,0,HIG
HIG 416B,1,1,HIG
Kuykendall 225 Hallway,0,1,Kuykendall
HIG 409,0,1,HIG
HIG 115,1,4,HIG
HIG P5,1,1,HIG
Kuykendall 204,0,0,Kuykendall
HIG 404,1,2,HIG
Kuykendall 325 Hallway,0,1,Kuykendall
HIG 231,0,0,HIG
HIG 421,1,1,HIG
Kuykendall 207 Hallway,1,2,Kuykendall
HIG 133,2,4,HIG
Kuykendall 309 Hallway,0,0,Kuykendall
Kuykendall 402 Hallway,1,1,Kuykendall
HIG 417 Makai,0,1,HIG
HIG 415A,0,0,HIG
HIG 152 DH,1,1,HIG
HIG 153A,0,0,HIG
HIG 153,1,1,HIG
HIG 407A,0,0,HIG
HIG 437,0,0,HIG
HIG 208,0,0,HIG
HIG 435,1,2,HIG
HIG 217,1,2,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,0,0,Holmes Hall
Kuykendall BET Outdoor,4,21,Kuykendall
Kuykendall 411 Hallway,2,2,Kuykendall
Kuykendall 419 Hallway,0,0,Kuykendall
Holmes 452,2,2,Holmes Hall
Kuykendall 417 Hallway,3,3,Kuykendall
Holmes 448,5,5,Holmes Hall
Holmes 390,3,3,Holmes Hall
Holmes 357,1,1,Holmes Hall
Kuykendall 716 Hallway,0,0,Kuykendall
Holmes 347,1,1,Holmes Hall
Holmes 142 Makai,0,0,Holmes Hall
Holmes 287,0,0,Holmes Hall
Kuykendall 426 Hallway,0,1,Kuykendall
Kuykendall 206 Temp,5,8,Kuykendall
Kuykendall 313,0,4,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,3,5,Holmes Hall
Holmes 310B,2,2,Holmes Hall
Kuykendall 106A,1,10,Kuykendall
Kuykendall 307 DH,0,2,Kuykendall
Holmes 240C,3,6,Holmes Hall
Moore 417,1,1,Moore Hall
Moore 324,0,0,Moore Hall
Moore 493 Hallway,0,1,Moore Hall
Moore 102,1,3,Moore Hall
Moore 151,0,7,Moore Hall
Moore 569,2,3,Moore Hall
Moore 424,2,3,Moore Hall
Moore 117 DH,0,1,Moore Hall
Moore 564 Hallway,2,2,Moore Hall
Moore 119,0,0,Moore Hall
Moore 216,1,2,Moore Hall
Moore 264,0,2,Moore Hall
Moore 204,0,0,Moore Hall
Moore 228 Makai,1,2,Moore Hall
Moore 111,1,1,Moore Hall
Moore 117 Ewa,2,3,Moore Hall
Moore 202,0,0,Moore Hall
Moore 155A,2,3,Moore Hall
Moore 227,1,6,Moore Hall
Moore 423 Hallway,2,2,Moore Hall
Moore 259,1,3,Moore Hall
Moore 211 Hallway,0,0,Moore Hall
Moore 120,0,1,Moore Hall
Moore 203,0,0,Moore Hall
Moore 105,0,2,Moore Hall
Moore 224,0,3,Moore Hall
Moore 421 Hallway,1,2,Moore Hall
Holmes 447 Hallway,0,0,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,2,3,Holmes Hall
Holmes 385 DH,1,1,Holmes Hall
Kuykendall 107 Hallway,6,7,Kuykendall
Kuykendall 616 Hallway,0,0,Kuykendall
Holmes 142B,3,3,Holmes Hall
Holmes 142 Mauka,0,0,Holmes Hall
Holmes 336 Hallway,1,1,Holmes Hall
Kuykendall 304,0,0,Kuykendall
Holmes 348D,1,1,Holmes Hall
Kuykendall 523 Hallway,0,0,Kuykendall
Holmes 306,0,0,Holmes Hall
Kuykendall 209 DH,0,1,Kuykendall
Holmes 308,0,0,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,1,19,Holmes Hall
Holmes 386,0,0,Holmes Hall
Holmes 140A,0,0,Holmes Hall
Holmes 350A,0,0,Holmes Hall
Kuykendall 408,0,1,Kuykendall
Kuykendall 223 Hallway,0,1,Kuykendall
Kuykendall 310,1,5,Kuykendall
Kuykendall 424 Hallway,0,1,Kuykendall
Holmes 183,0,0,Holmes Hall
Holmes 388,0,0,Holmes Hall
Holmes 286 Hallway,1,2,Holmes Hall
Kuykendall 401A,0,2,Kuykendall
Kuykendall 201 Hallway,1,2,Kuykendall
Kuykendall 305,1,4,Kuykendall
Kuykendall 101 Hallway DH,2,4,Kuykendall
Holmes 458,1,1,Holmes Hall
Holmes 288A,3,3,Holmes Hall
Holmes 457,0,0,Holmes Hall
Holmes 288,0,1,Holmes Hall
Kuykendall 407,0,1,Kuykendall
Kuykendall 101 Hallway Ewa,1,2,Kuykendall
Kuykendall 303,0,1,Kuykendall
Kuykendall 301 Ewa,0,1,Kuykendall
Holmes 300 Hallway,0,0,Holmes Hall
Holmes 382 Hallway,1,2,Holmes Hall
Holmes 341 Hallway,0,0,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,0,0,Kuykendall
Holmes 451,0,0,Holmes Hall
Holmes 304 Hallway,1,1,Holmes Hall
Holmes 182,0,0,Holmes Hall
Kuykendall 306 DH,0,2,Kuykendall
Kuykendall 301 DH,1,2,Kuykendall
Holmes 102MA,1,1,Holmes Hall
Holmes 181,0,0,Holmes Hall
Kuykendall 516 Hallway,1,1,Kuykendall
Holmes 458 Hallway,4,4,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,1,1,Holmes Hall
Kuykendall 216 Hallway,0,0,Kuykendall
Holmes 387,0,0,Holmes Hall
Holmes 385 Hallway,1,3,Holmes Hall
Kuykendall 210,1,11,Kuykendall
Kuykendall 307 Ewa,0,0,Kuykendall
Holmes 286,0,0,Holmes Hall
Holmes 389,0,0,Holmes Hall
Kuykendall 623 Hallway,0,0,Kuykendall
Kuykendall 209 Ewa,1,0,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,2,12,Holmes Hall
Kuykendall 302,0,0,Kuykendall
Holmes 351 Hallway,1,1,Holmes Hall
Kuykendall 713 Hallway,0,0,Kuykendall
Kuykendall 306 Ewa,1,4,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 142A,1,2,Holmes Hall
Holmes 345 Hallway,1,1,Holmes Hall
Kuykendall 218 Hallway,0,0,Kuykendall
Holmes 449 Hallway,1,1,Holmes Hall
Holmes 309,0,0,Holmes Hall
Holmes 180 Makai,1,2,Holmes Hall
Holmes 101 Civil Engineering,0,1,Holmes Hall
Kuykendall 406,0,1,Kuykendall
Kuykendall Annex Rm 7,1,5,Kuykendall
Holmes 288A Hallway,1,2,Holmes Hall
Holmes 2nd Fl DH Commons,2,9,Holmes Hall
Holmes 247 Mauka,0,0,Holmes Hall
Holmes 307,2,2,Holmes Hall
Holmes 408,1,1,Holmes Hall
Holmes 485 Hallway,0,0,Holmes Hall
Holmes 482 Hallway,0,0,Holmes Hall
Holmes 489 Hallway,1,3,Holmes Hall
Holmes 102 Hallway,1,21,Holmes Hall
Holmes 406 Hallway,1,1,Holmes Hall
Holmes 408A,1,1,Holmes Hall
Holmes 100 Stairs,1,1,Holmes Hall
Holmes 101,1,2,Holmes Hall
Holmes 489,0,0,Holmes Hall
Holmes 486,1,1,Holmes Hall
Holmes 209,1,1,Holmes Hall
Holmes 102MC,0,0,Holmes Hall
Holmes Ewa Makai Stairs,1,13,Holmes Hall
Holmes 492,0,0,Holmes Hall
Holmes 207 Hallway,1,2,Holmes Hall
Holmes 102MD,0,0,Holmes Hall
Holmes 411,0,0,Holmes Hall
Holmes BET,0,0,Holmes Hall
Holmes 101A,0,0,Holmes Hall
Holmes 240 Ewa,1,1,Holmes Hall
Holmes 243,0,0,Holmes Hall
Holmes 248,1,1,Holmes Hall
Holmes 246,2,2,Holmes Hall
Holmes 244A,0,0,Holmes Hall
Holmes 491,0,0,Holmes Hall
Holmes 242 Makai,0,0,Holmes Hall
Holmes 240K Hallway,4,5,Holmes Hall
Holmes 140,1,1,Holmes Hall
Holmes 102B,0,0,Holmes Hall
Holmes 406A,0,0,Holmes Hall
Holmes 487,3,3,Holmes Hall
Holmes 206A,2,2,Holmes Hall
Holmes 411 Hallway,0,0,Holmes Hall
Holmes 141 Hallway,2,18,Holmes Hall
Holmes 102,0,0,Holmes Hall
Holmes 241,0,0,Holmes Hall
Holmes 210,1,1,Holmes Hall
Holmes 211 Mauka,0,0,Holmes Hall
Holmes 144,0,0,Holmes Hall
Holmes 2nd Fl Ewa Commons,1,3,Holmes Hall
Holmes 240 DH,1,1,Holmes Hall
Holmes 244 Makai,1,2,Holmes Hall
Holmes 101 Hallway,1,7,Holmes Hall
Holmes 143C,0,1,Holmes Hall
HIG Makai-DH Exterior,2,12,HIG
Holmes 206 Hallway,5,5,Holmes Hall
Holmes 412,0,0,Holmes Hall
PSB 111,0,2,Physical Science Building
PSB 217 Makai Ewa,1,1,Physical Science Building
Watanabe 213 Hallway,5,6,Watanabe
PSB 402 Hallway,2,3,Physical Science Building
PSB 110,1,4,Physical Science Building
PSB 213,2,2,Physical Science Building
PSB 102 Hallway,1,2,Physical Science Building
PSB 208 DH,0,1,Physical Science Building
PSB Ewa Exterior Makai,5,24,Physical Science Building
Watanabe 209 Hallway,2,2,Watanabe
PSB 202 Hallway,0,1,Physical Science Building
Watanabe 112 DH,1,2,Watanabe
Watanabe 110,1,2,Watanabe
PSB 217 Mauka Ewa,0,0,Physical Science Building
PSB 217 Makai DH,0,0,Physical Science Building
PSB 210A,0,0,Physical Science Building
PSB 214,0,0,Physical Science Building
Watanabe 229 Hallway,2,5,Watanabe
PSB Ewa Exterior Mauka,1,7,Physical Science Building
Keller 206,0,2,Keller
Watanabe 428 Hallway,3,4,Watanabe
Keller 3rd Fl Lounge,4,11,Keller
Watanabe 114,1,5,Watanabe
Keller 218,1,4,Keller
Keller 103 LAVA,1,2,Keller
Watanabe 415,2,2,Watanabe
Watanabe 225 Hallway,0,0,Watanabe
Keller 219,2,12,Keller
Keller 401A Hallway,2,2,Keller
Keller 301A Hallway,0,3,Keller
Keller 413,1,2,Keller
Keller 402,0,0,Keller
Keller 303 Ewa,0,2,Keller
Keller 214,3,6,Keller
Keller 213,0,1,Keller
Keller 304A Hallway,1,3,Keller
Keller 304 Hallway,1,2,Keller
Keller 313,1,6,Keller
Keller 301,2,2,Keller
Keller 302 DH,1,4,Keller
Keller 302 Ewa,1,2,Keller
Keller 303 DH,1,5,Keller
Keller 403 Hallway,1,3,Keller
Keller 314,0,2,Keller
Keller 414,0,1,Keller
Keller 403,0,2,Keller
Keller 401,2,5,Keller
Bilger Hall 319 Makai,0,0,Bilger Hall
Bilger Hall 309,2,5,Bilger Hall
Keller 102 Makai Ewa,0,1,Keller
Keller 102 Makai DH,1,2,Keller
Keller 102 Mauka,0,0,Keller
Keller 201,1,2,Keller
Keller 404,1,2,Keller
Bilger Hall 335 Mauka DH,0,0,Bilger Hall
Bilger Hall 201,1,3,Bilger Hall
Keller 406,1,4,Keller
Bilger Hall 212,3,3,Bilger Hall
Bilger Hall 337,0,0,Bilger Hall
Keller 209,1,1,Keller
Bilger Hall 314,0,2,Bilger Hall
Bilger Hall 239 Hallway,2,2,Bilger Hall
Keller 203,2,16,Keller
Bilger Hall 335 Mauka Ewa,0,1,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,0,0,Keller
Bilger Hall 341A,0,0,Bilger Hall
Bilger Hall 152 Ewa Mauka,2,2,Bilger Hall
Bilger Hall 116,1,1,Bilger Hall
Bilger Hall 150 Ewa,0,0,Bilger Hall
Bilger Hall 112,1,3,Bilger Hall
Bilger Hall 311A,1,1,Bilger Hall
Bilger Hall 335 Makai Ewa,1,2,Bilger Hall
Bilger Addition 217 Hallway,1,1,Bilger Addition
Krauss 101B Hallway,3,11,Krauss
Bilger Hall 207,3,3,Bilger Hall
Bilger Addition 103 Hallway,2,8,Bilger Addition
Bilger Addition 105 Hallway,1,8,Bilger Addition
Bilger Addition 405 Hallway,2,3,Bilger Addition
Bilger Hall 152 DH Mauka,0,1,Bilger Hall
Bilger Hall 235 Hallway,1,2,Bilger Hall
Bilger Hall 107,1,2,Bilger Hall
HIG 353,0,1,HIG
HIG 337,0,1,HIG
HIG 367,0,0,HIG
HIG 316,0,0,HIG
HIG 333,2,2,HIG
HIG 303,1,1,HIG
HIG 109,2,5,HIG
HIG 315,0,0,HIG
HIG 376,0,0,HIG
HIG 151,1,7,HIG
HIG 311,0,0,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,0,2,HIG
HIG 105B,0,2,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,0,1,HIG
HIG 372,1,1,HIG
HIG 117A,0,1,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,2,2,HIG
HIG 131A,2,4,HIG
HIG 362,2,2,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,4,10,Kuykendall
HIG 417 Mauka,0,0,HIG
HIG 440,0,1,HIG
HIG 215C,0,0,HIG
